/a0 X,/a0 Y,/a1 X,/a1 Y,/a2 X,/a2 Y,/a3 X,/a3 Y,/b0 X,/b0 Y,/b1 X,/b1 Y,/b2 X,/b2 Y,/b3 X,/b3 Y,/s0 X,/s0 Y,/s1 X,/s1 Y,/s2 X,/s2 Y,/s3 X,/s3 Y,/a4 X,/a4 Y,/a5 X,/a5 Y,/a6 X,/a6 Y,/a7 X,/a7 Y,/b4 X,/b4 Y,/b5 X,/b5 Y,/b6 X,/b6 Y,/b7 X,/b7 Y,/cout X,/cout Y,/s4 X,/s4 Y,/s5 X,/s5 Y,/s6 X,/s6 Y,/s7 X,/s7 Y
1.00512878461725e-08,0.4871215382750175,1.00512878461725e-08,0,1.00512878461725e-08,0,1.00512878461725e-08,0,1.00512878461725e-08,0.4871215382750175,1.00512878461725e-08,0.4871215382750175,1.00512878461725e-08,0.4871215382750175,1.00512878461725e-08,0.4871215382750175,1.00512878461725e-08,1.782955537336771e-05,1.00512878461725e-08,-6.79667713568008e-05,1.00512878461725e-08,-6.978495635568773e-05,1.00512878461725e-08,-7.416773958023586e-05,1.00512878461725e-08,0.4871215382750175,1.00512878461725e-08,0,1.00512878461725e-08,0,1.00512878461725e-08,0,1.00512878461725e-08,0.4871215382750175,1.00512878461725e-08,0.4871215382750175,1.00512878461725e-08,0.4871215382750175,1.00512878461725e-08,0.4871215382750175,1.00512878461725e-08,1.000000182477096,1.00512878461725e-08,0.9998860734328663,1.00512878461725e-08,-6.79681788962348e-05,1.00512878461725e-08,-6.978497352213032e-05,1.00512878461725e-08,-7.416773689430936e-05
1.005620603813087e-08,0.4379396186913215,1.005620603813087e-08,0,1.005620603813087e-08,0,1.005620603813087e-08,0,1.005620603813087e-08,0.4379396186913215,1.005620603813087e-08,0.4379396186913215,1.005620603813087e-08,0.4379396186913215,1.005620603813087e-08,0.4379396186913215,1.005620603813087e-08,5.124669919557294e-05,1.005620603813087e-08,-0.0001236227638100323,1.005620603813087e-08,-0.0001269208372207326,1.005620603813087e-08,-0.0001365540271619015,1.005620603813087e-08,0.4379396186913215,1.005620603813087e-08,0,1.005620603813087e-08,0,1.005620603813087e-08,0,1.005620603813087e-08,0.4379396186913215,1.005620603813087e-08,0.4379396186913215,1.005620603813087e-08,0.4379396186913215,1.005620603813087e-08,0.4379396186913215,1.005620603813087e-08,1.000000192084066,1.005620603813087e-08,1.000154564273241,1.005620603813087e-08,-0.0001236294398178786,1.005620603813087e-08,-0.0001269208290000853,1.005620603813087e-08,-0.000136554019303315
1.006215443546098e-08,0.3784556453902104,1.006215443546098e-08,0,1.006215443546098e-08,0,1.006215443546098e-08,0,1.006215443546098e-08,0.3784556453902104,1.006215443546098e-08,0.3784556453902104,1.006215443546098e-08,0.3784556453902104,1.006215443546098e-08,0.3784556453902104,1.006215443546098e-08,0.0001075485152806688,1.006215443546098e-08,-0.0002303973524940291,1.006215443546098e-08,-0.0002356905683894967,1.006215443546098e-08,-0.0002527314009066224,1.006215443546098e-08,0.3784556453902104,1.006215443546098e-08,0,1.006215443546098e-08,0,1.006215443546098e-08,0,1.006215443546098e-08,0.3784556453902104,1.006215443546098e-08,0.3784556453902104,1.006215443546098e-08,0.3784556453902104,1.006215443546098e-08,0.3784556453902104,1.006215443546098e-08,1.00000018088461,1.006215443546098e-08,1.000810614568614,1.006215443546098e-08,-0.000230396992376354,1.006215443546098e-08,-0.0002356905613812305,1.006215443546098e-08,-0.0002527314197280631
1.006675163070018e-08,0.3324836929982292,1.006675163070018e-08,0,1.006675163070018e-08,0,1.006675163070018e-08,0,1.006675163070018e-08,0.3324836929982292,1.006675163070018e-08,0.3324836929982292,1.006675163070018e-08,0.3324836929982292,1.006675163070018e-08,0.3324836929982292,1.006675163070018e-08,0.0001546126236446029,1.006675163070018e-08,-0.0003381270736392769,1.006675163070018e-08,-0.0003450012464680151,1.006675163070018e-08,-0.0003677478447474428,1.006675163070018e-08,0.3324836929982292,1.006675163070018e-08,0,1.006675163070018e-08,0,1.006675163070018e-08,0,1.006675163070018e-08,0.3324836929982292,1.006675163070018e-08,0.3324836929982292,1.006675163070018e-08,0.3324836929982292,1.006675163070018e-08,0.3324836929982292,1.006675163070018e-08,1.000000190904231,1.006675163070018e-08,1.001586929206616,1.006675163070018e-08,-0.0003381275042766532,1.006675163070018e-08,-0.0003450012469060353,1.006675163070018e-08,-0.0003677478472901778
1.007169624999536e-08,0.2830375000464437,1.007169624999536e-08,0,1.007169624999536e-08,0,1.007169624999536e-08,0,1.007169624999536e-08,0.2830375000464437,1.007169624999536e-08,0.2830375000464437,1.007169624999536e-08,0.2830375000464437,1.007169624999536e-08,0.2830375000464437,1.007169624999536e-08,0.0001966767204888162,1.007169624999536e-08,-0.0004658953289473898,1.007169624999536e-08,-0.0004755875366838052,1.007169624999536e-08,-0.0005058892390408376,1.007169624999536e-08,0.2830375000464437,1.007169624999536e-08,0,1.007169624999536e-08,0,1.007169624999536e-08,0,1.007169624999536e-08,0.2830375000464437,1.007169624999536e-08,0.2830375000464437,1.007169624999536e-08,0.2830375000464437,1.007169624999536e-08,0.2830375000464437,1.007169624999536e-08,1.000000182709866,1.007169624999536e-08,1.002644859283744,1.007169624999536e-08,-0.000465895058000949,1.007169624999536e-08,-0.0004755875418647607,1.007169624999536e-08,-0.0005058892407168938
1.007431148223499e-08,0.2568851776500881,1.007431148223499e-08,0,1.007431148223499e-08,0,1.007431148223499e-08,0,1.007431148223499e-08,0.2568851776500881,1.007431148223499e-08,0.2568851776500881,1.007431148223499e-08,0.2568851776500881,1.007431148223499e-08,0.2568851776500881,1.007431148223499e-08,0.0002061839815982857,1.007431148223499e-08,-0.0005427374286023455,1.007431148223499e-08,-0.000551257983077702,1.007431148223499e-08,-0.0005893120010564066,1.007431148223499e-08,0.2568851776500881,1.007431148223499e-08,0,1.007431148223499e-08,0,1.007431148223499e-08,0,1.007431148223499e-08,0.2568851776500881,1.007431148223499e-08,0.2568851776500881,1.007431148223499e-08,0.2568851776500881,1.007431148223499e-08,0.2568851776500881,1.007431148223499e-08,1.000000189592093,1.007431148223499e-08,1.003247570424319,1.007431148223499e-08,-0.0005427377582834451,1.007431148223499e-08,-0.0005512579881660855,1.007431148223499e-08,-0.0005893120138991033
1.007642904710208e-08,0.2357095289792369,1.007642904710208e-08,0,1.007642904710208e-08,0,1.007642904710208e-08,0,1.007642904710208e-08,0.2357095289792369,1.007642904710208e-08,0.2357095289792369,1.007642904710208e-08,0.2357095289792369,1.007642904710208e-08,0.2357095289792369,1.007642904710208e-08,0.0001945516472845336,1.007642904710208e-08,-0.0006204391953668688,1.007642904710208e-08,-0.0006173003540367986,1.007642904710208e-08,-0.000667881425916781,1.007642904710208e-08,0.2357095289792369,1.007642904710208e-08,0,1.007642904710208e-08,0,1.007642904710208e-08,0,1.007642904710208e-08,0.2357095289792369,1.007642904710208e-08,0.2357095289792369,1.007642904710208e-08,0.2357095289792369,1.007642904710208e-08,0.2357095289792369,1.007642904710208e-08,1.00000017565106,1.007642904710208e-08,1.003684911908556,1.007642904710208e-08,-0.0006204408462345729,1.007642904710208e-08,-0.0006173003696983444,1.007642904710208e-08,-0.0006678814572355651
1.007866827328535e-08,0.2133172671464724,1.007866827328535e-08,0,1.007866827328535e-08,0,1.007866827328535e-08,0,1.007866827328535e-08,0.2133172671464724,1.007866827328535e-08,0.2133172671464724,1.007866827328535e-08,0.2133172671464724,1.007866827328535e-08,0.2133172671464724,1.007866827328535e-08,0.0001498158420055094,1.007866827328535e-08,-0.0007032606403928408,1.007866827328535e-08,-0.0006681187238536512,1.007866827328535e-08,-0.0007416850100206676,1.007866827328535e-08,0.2133172671464724,1.007866827328535e-08,0,1.007866827328535e-08,0,1.007866827328535e-08,0,1.007866827328535e-08,0.2133172671464724,1.007866827328535e-08,0.2133172671464724,1.007866827328535e-08,0.2133172671464724,1.007866827328535e-08,0.2133172671464724,1.007866827328535e-08,1.000000180760415,1.007866827328535e-08,1.003996487849091,1.007866827328535e-08,-0.0007032646641009783,1.007866827328535e-08,-0.0006681187564217224,1.007866827328535e-08,-0.0007416850555256123
1.008088896165031e-08,0.1911103834968717,1.008088896165031e-08,0,1.008088896165031e-08,0,1.008088896165031e-08,0,1.008088896165031e-08,0.1911103834968717,1.008088896165031e-08,0.1911103834968717,1.008088896165031e-08,0.1911103834968717,1.008088896165031e-08,0.1911103834968717,1.008088896165031e-08,7.601663685257468e-05,1.008088896165031e-08,-0.0007237938904678557,1.008088896165031e-08,-0.0006450370688998101,1.008088896165031e-08,-0.0007389005716974259,1.008088896165031e-08,0.1911103834968717,1.008088896165031e-08,0,1.008088896165031e-08,0,1.008088896165031e-08,0,1.008088896165031e-08,0.1911103834968717,1.008088896165031e-08,0.1911103834968717,1.008088896165031e-08,0.1911103834968717,1.008088896165031e-08,0.1911103834968717,1.008088896165031e-08,1.000000176055864,1.008088896165031e-08,1.004088358106618,1.008088896165031e-08,-0.0007238002952943518,1.008088896165031e-08,-0.0006450371287099922,1.008088896165031e-08,-0.000738900571069905
1.008307792050032e-08,0.1692207949967636,1.008307792050032e-08,0,1.008307792050032e-08,0,1.008307792050032e-08,0,1.008307792050032e-08,0.1692207949967636,1.008307792050032e-08,0.1692207949967636,1.008307792050032e-08,0.1692207949967636,1.008307792050032e-08,0.1692207949967636,1.008307792050032e-08,-4.822782314741352e-06,1.008307792050032e-08,-0.0006583633256139601,1.008307792050032e-08,-0.0005527020630309816,1.008307792050032e-08,-0.0006469974404115538,1.008307792050032e-08,0.1692207949967636,1.008307792050032e-08,0,1.008307792050032e-08,0,1.008307792050032e-08,0,1.008307792050032e-08,0.1692207949967636,1.008307792050032e-08,0.1692207949967636,1.008307792050032e-08,0.1692207949967636,1.008307792050032e-08,0.1692207949967636,1.008307792050032e-08,1.000000203767806,1.008307792050032e-08,1.003976962977532,1.008307792050032e-08,-0.0006583697140525304,1.008307792050032e-08,-0.0005527021406597054,1.008307792050032e-08,-0.0006469973618523457
1.008507057606575e-08,0.1492942393424561,1.008507057606575e-08,0,1.008507057606575e-08,0,1.008507057606575e-08,0,1.008507057606575e-08,0.1492942393424561,1.008507057606575e-08,0.1492942393424561,1.008507057606575e-08,0.1492942393424561,1.008507057606575e-08,0.1492942393424561,1.008507057606575e-08,-7.379423140384718e-05,1.008507057606575e-08,-0.000559608785285507,1.008507057606575e-08,-0.0004556794452006894,1.008507057606575e-08,-0.0005385587692513569,1.008507057606575e-08,0.1492942393424561,1.008507057606575e-08,0,1.008507057606575e-08,0,1.008507057606575e-08,0,1.008507057606575e-08,0.1492942393424561,1.008507057606575e-08,0.1492942393424561,1.008507057606575e-08,0.1492942393424561,1.008507057606575e-08,0.1492942393424561,1.008507057606575e-08,1.000000206518105,1.008507057606575e-08,1.003728403470465,1.008507057606575e-08,-0.0005596143342106181,1.008507057606575e-08,-0.0004556795339476291,1.008507057606575e-08,-0.0005385586635518221
1.008715626227592e-08,0.1284373772408114,1.008715626227592e-08,0,1.008715626227592e-08,0,1.008715626227592e-08,0,1.008715626227592e-08,0.1284373772408114,1.008715626227592e-08,0.1284373772408114,1.008715626227592e-08,0.1284373772408114,1.008715626227592e-08,0.1284373772408114,1.008715626227592e-08,-0.0001610031086981133,1.008715626227592e-08,-0.0004564493744376988,1.008715626227592e-08,-0.0003662608811348111,1.008715626227592e-08,-0.0004347065608117,1.008715626227592e-08,0.1284373772408114,1.008715626227592e-08,0,1.008715626227592e-08,0,1.008715626227592e-08,0,1.008715626227592e-08,0.1284373772408114,1.008715626227592e-08,0.1284373772408114,1.008715626227592e-08,0.1284373772408114,1.008715626227592e-08,0.1284373772408114,1.008715626227592e-08,1.000000208747969,1.008715626227592e-08,1.003352929904753,1.008715626227592e-08,-0.0004564585060473094,1.008715626227592e-08,-0.0003662609655894729,1.008715626227592e-08,-0.0004347065409458385
1.008878141391844e-08,0.1121858608156076,1.008878141391844e-08,0,1.008878141391844e-08,0,1.008878141391844e-08,0,1.008878141391844e-08,0.1121858608156076,1.008878141391844e-08,0.1121858608156076,1.008878141391844e-08,0.1121858608156076,1.008878141391844e-08,0.1121858608156076,1.008878141391844e-08,-0.0002468061106174472,1.008878141391844e-08,-0.0004007022924181259,1.008878141391844e-08,-0.0003156804227237252,1.008878141391844e-08,-0.0003747458048093696,1.008878141391844e-08,0.1121858608156076,1.008878141391844e-08,0,1.008878141391844e-08,0,1.008878141391844e-08,0,1.008878141391844e-08,0.1121858608156076,1.008878141391844e-08,0.1121858608156076,1.008878141391844e-08,0.1121858608156076,1.008878141391844e-08,0.1121858608156076,1.008878141391844e-08,1.000000185865088,1.008878141391844e-08,1.002826701912273,1.008878141391844e-08,-0.0004007120244357408,1.008878141391844e-08,-0.0003156805415613928,1.008878141391844e-08,-0.0003747458581864353
1.009053280116969e-08,0.09467198830314061,1.009053280116969e-08,0,1.009053280116969e-08,0,1.009053280116969e-08,0,1.009053280116969e-08,0.09467198830314061,1.009053280116969e-08,0.09467198830314061,1.009053280116969e-08,0.09467198830314061,1.009053280116969e-08,0.09467198830314061,1.009053280116969e-08,-0.0003509384451752302,1.009053280116969e-08,-0.0004103484389128435,1.009053280116969e-08,-0.0003181284457584417,1.009053280116969e-08,-0.0003752880424366858,1.009053280116969e-08,0.09467198830314061,1.009053280116969e-08,0,1.009053280116969e-08,0,1.009053280116969e-08,0,1.009053280116969e-08,0.09467198830314061,1.009053280116969e-08,0.09467198830314061,1.009053280116969e-08,0.09467198830314061,1.009053280116969e-08,0.09467198830314061,1.009053280116969e-08,1.000000181416036,1.009053280116969e-08,1.002048166303575,1.009053280116969e-08,-0.0004103694470284641,1.009053280116969e-08,-0.0003181285912684775,1.009053280116969e-08,-0.0003752880922349288
1.00916746342992e-08,0.08325365700795795,1.00916746342992e-08,0,1.00916746342992e-08,0,1.00916746342992e-08,0,1.00916746342992e-08,0.08325365700795795,1.00916746342992e-08,0.08325365700795795,1.00916746342992e-08,0.08325365700795795,1.00916746342992e-08,0.08325365700795795,1.00916746342992e-08,-0.0004076326506412141,1.00916746342992e-08,-0.0005178785818889873,1.00916746342992e-08,-0.000425722299922196,1.00916746342992e-08,-0.0004976304578409887,1.00916746342992e-08,0.08325365700795795,1.00916746342992e-08,0,1.00916746342992e-08,0,1.00916746342992e-08,0,1.00916746342992e-08,0.08325365700795795,1.00916746342992e-08,0.08325365700795795,1.00916746342992e-08,0.08325365700795795,1.00916746342992e-08,0.08325365700795795,1.00916746342992e-08,1.000000168641938,1.00916746342992e-08,1.00144297284124,1.00916746342992e-08,-0.0005179083689693012,1.00916746342992e-08,-0.0004257225364101921,1.00916746342992e-08,-0.0004976304515593807
1.009285346866958e-08,0.07146531330418715,1.009285346866958e-08,0,1.009285346866958e-08,0,1.009285346866958e-08,0,1.009285346866958e-08,0.07146531330418715,1.009285346866958e-08,0.07146531330418715,1.009285346866958e-08,0.07146531330418715,1.009285346866958e-08,0.07146531330418715,1.009285346866958e-08,-0.0004445062884222757,1.009285346866958e-08,-0.0008341159931117453,1.009285346866958e-08,-0.0007471691238443416,1.009285346866958e-08,-0.0008679877994424201,1.009285346866958e-08,0.07146531330418715,1.009285346866958e-08,0,1.009285346866958e-08,0,1.009285346866958e-08,0,1.009285346866958e-08,0.07146531330418715,1.009285346866958e-08,0.07146531330418715,1.009285346866958e-08,0.07146531330418715,1.009285346866958e-08,0.07146531330418715,1.009285346866958e-08,1.000000179049219,1.009285346866958e-08,1.000822272129409,1.009285346866958e-08,-0.0008341404732284841,1.009285346866958e-08,-0.0007471692304254557,1.009285346866958e-08,-0.0008679876216936181
1.009396308123857e-08,0.06036918761427812,1.009396308123857e-08,0,1.009396308123857e-08,0,1.009396308123857e-08,0,1.009396308123857e-08,0.06036918761427812,1.009396308123857e-08,0.06036918761427812,1.009396308123857e-08,0.06036918761427812,1.009396308123857e-08,0.06036918761427812,1.009396308123857e-08,-0.0004475822167515516,1.009396308123857e-08,-0.00131191425434104,1.009396308123857e-08,-0.001245076502947879,1.009396308123857e-08,-0.001438574372737621,1.009396308123857e-08,0.06036918761427812,1.009396308123857e-08,0,1.009396308123857e-08,0,1.009396308123857e-08,0,1.009396308123857e-08,0.06036918761427812,1.009396308123857e-08,0.06036918761427812,1.009396308123857e-08,0.06036918761427812,1.009396308123857e-08,0.06036918761427812,1.009396308123857e-08,1.00000018239713,1.009396308123857e-08,1.000271923307757,1.009396308123857e-08,-0.001311922954879756,1.009396308123857e-08,-0.001245076466795769,1.009396308123857e-08,-0.001438574121134382
1.009554515384303e-08,0.04454846156968351,1.009554515384303e-08,0,1.009554515384303e-08,0,1.009554515384303e-08,0,1.009554515384303e-08,0.04454846156968351,1.009554515384303e-08,0.04454846156968351,1.009554515384303e-08,0.04454846156968351,1.009554515384303e-08,0.04454846156968351,1.009554515384303e-08,-0.0004286397283023653,1.009554515384303e-08,-0.00207068170856058,1.009554515384303e-08,-0.002068907703397999,1.009554515384303e-08,-0.002400663963008345,1.009554515384303e-08,0.04454846156968351,1.009554515384303e-08,0,1.009554515384303e-08,0,1.009554515384303e-08,0,1.009554515384303e-08,0.04454846156968351,1.009554515384303e-08,0.04454846156968351,1.009554515384303e-08,0.04454846156968351,1.009554515384303e-08,0.04454846156968351,1.009554515384303e-08,1.000000214082042,1.009554515384303e-08,0.9995564139749569,1.009554515384303e-08,-0.002070677125262693,1.009554515384303e-08,-0.002068907564852525,1.009554515384303e-08,-0.002400663817705634
1.009698598664629e-08,0.0301401335370729,1.009698598664629e-08,0,1.009698598664629e-08,0,1.009698598664629e-08,0,1.009698598664629e-08,0.0301401335370729,1.009698598664629e-08,0.0301401335370729,1.009698598664629e-08,0.0301401335370729,1.009698598664629e-08,0.0301401335370729,1.009698598664629e-08,-0.000390846585152462,1.009698598664629e-08,-0.002697298047287695,1.009698598664629e-08,-0.002809252799790005,1.009698598664629e-08,-0.003278568035982454,1.009698598664629e-08,0.0301401335370729,1.009698598664629e-08,0,1.009698598664629e-08,0,1.009698598664629e-08,0,1.009698598664629e-08,0.0301401335370729,1.009698598664629e-08,0.0301401335370729,1.009698598664629e-08,0.0301401335370729,1.009698598664629e-08,0.0301401335370729,1.009698598664629e-08,1.000000231529363,1.009698598664629e-08,0.9989938357374434,1.009698598664629e-08,-0.002697282665887695,1.009698598664629e-08,-0.002809252617825041,1.009698598664629e-08,-0.003278568026903837
1.009837298758684e-08,0.01627012413161144,1.009837298758684e-08,0,1.009837298758684e-08,0,1.009837298758684e-08,0,1.009837298758684e-08,0.01627012413161144,1.009837298758684e-08,0.01627012413161144,1.009837298758684e-08,0.01627012413161144,1.009837298758684e-08,0.01627012413161144,1.009837298758684e-08,-0.0003410288697672717,1.009837298758684e-08,-0.003170159773987448,1.009837298758684e-08,-0.003454599453758754,1.009837298758684e-08,-0.004058176812611876,1.009837298758684e-08,0.01627012413161144,1.009837298758684e-08,0,1.009837298758684e-08,0,1.009837298758684e-08,0,1.009837298758684e-08,0.01627012413161144,1.009837298758684e-08,0.01627012413161144,1.009837298758684e-08,0.01627012413161144,1.009837298758684e-08,0.01627012413161144,1.009837298758684e-08,1.000000262050569,1.009837298758684e-08,0.9985455582848732,1.009837298758684e-08,-0.003170129735003135,1.009837298758684e-08,-0.003454599243753417,1.009837298758684e-08,-0.004058176918410081
1.009918649379342e-08,0.00813506206580572,1.009918649379342e-08,0,1.009918649379342e-08,0,1.009918649379342e-08,0,1.009918649379342e-08,0.00813506206580572,1.009918649379342e-08,0.00813506206580572,1.009918649379342e-08,0.00813506206580572,1.009918649379342e-08,0.00813506206580572,1.009918649379342e-08,-0.0003079098543923588,1.009918649379342e-08,-0.003386408147637866,1.009918649379342e-08,-0.003803557180574098,1.009918649379342e-08,-0.004488365849806742,1.009918649379342e-08,0.00813506206580572,1.009918649379342e-08,0,1.009918649379342e-08,0,1.009918649379342e-08,0,1.009918649379342e-08,0.00813506206580572,1.009918649379342e-08,0.00813506206580572,1.009918649379342e-08,0.00813506206580572,1.009918649379342e-08,0.00813506206580572,1.009918649379342e-08,1.000000247761891,1.009918649379342e-08,0.9983268768229292,1.009918649379342e-08,-0.003386367690266969,1.009918649379342e-08,-0.00380355696383671,1.009918649379342e-08,-0.00448836600487593
1.01e-08,0,1.01e-08,0,1.01e-08,0,1.01e-08,0,1.01e-08,0,1.01e-08,0,1.01e-08,0,1.01e-08,0,1.01e-08,-0.0002734038696625156,1.01e-08,-0.003558406148065349,1.01e-08,-0.004137497396561399,1.01e-08,-0.004906858457163391,1.01e-08,0,1.01e-08,0,1.01e-08,0,1.01e-08,0,1.01e-08,0,1.01e-08,0,1.01e-08,0,1.01e-08,0,1.01e-08,1.000000284760319,1.01e-08,0.998140468133272,1.01e-08,-0.003558346665134583,1.01e-08,-0.004137497173808818,1.01e-08,-0.004906858653369635
1.010000635551724e-08,0,1.010000635551724e-08,0,1.010000635551724e-08,0,1.010000635551724e-08,0,1.010000635551724e-08,0,1.010000635551724e-08,0,1.010000635551724e-08,0,1.010000635551724e-08,0,1.010000635551724e-08,-0.0002730630427945919,1.010000635551724e-08,-0.003559156999816199,1.010000635551724e-08,-0.004139765974501042,1.010000635551724e-08,-0.00490977135394647,1.010000635551724e-08,0,1.010000635551724e-08,0,1.010000635551724e-08,0,1.010000635551724e-08,0,1.010000635551724e-08,0,1.010000635551724e-08,0,1.010000635551724e-08,0,1.010000635551724e-08,0,1.010000635551724e-08,1.000000281187721,1.010000635551724e-08,0.9981392125352302,1.010000635551724e-08,-0.003559097587132272,1.010000635551724e-08,-0.004139765754144605,1.010000635551724e-08,-0.00490977154918791
1.010001906655171e-08,0,1.010001906655171e-08,0,1.010001906655171e-08,0,1.010001906655171e-08,0,1.010001906655171e-08,0,1.010001906655171e-08,0,1.010001906655171e-08,0,1.010001906655171e-08,0,1.010001906655171e-08,-0.0002723172293928988,1.010001906655171e-08,-0.003560460930272762,1.010001906655171e-08,-0.004144101115793501,1.010001906655171e-08,-0.004915366179753886,1.010001906655171e-08,0,1.010001906655171e-08,0,1.010001906655171e-08,0,1.010001906655171e-08,0,1.010001906655171e-08,0,1.010001906655171e-08,0,1.010001906655171e-08,0,1.010001906655171e-08,0,1.010001906655171e-08,1.000000280811791,1.010001906655171e-08,0.9981368914519082,1.010001906655171e-08,-0.003560401343590503,1.010001906655171e-08,-0.004144100897467763,1.010001906655171e-08,-0.004915366373459845
1.010002542206895e-08,0,1.010002542206895e-08,0,1.010002542206895e-08,0,1.010002542206895e-08,0,1.010002542206895e-08,0,1.010002542206895e-08,0,1.010002542206895e-08,0,1.010002542206895e-08,0,1.010002542206895e-08,-0.0002719260530910051,1.010002542206895e-08,-0.003561047695008303,1.010002542206895e-08,-0.004146200244513044,1.010002542206895e-08,-0.00491809074913389,1.010002542206895e-08,0,1.010002542206895e-08,0,1.010002542206895e-08,0,1.010002542206895e-08,0,1.010002542206895e-08,0,1.010002542206895e-08,0,1.010002542206895e-08,0,1.010002542206895e-08,0,1.010002542206895e-08,1.000000281399715,1.010002542206895e-08,0.9981357552419452,1.010002542206895e-08,-0.003560987932787618,1.010002542206895e-08,-0.004146200025589535,1.010002542206895e-08,-0.004918090942109442
1.010003813310343e-08,0,1.010003813310343e-08,0,1.010003813310343e-08,0,1.010003813310343e-08,0,1.010003813310343e-08,0,1.010003813310343e-08,0,1.010003813310343e-08,0,1.010003813310343e-08,0,1.010003813310343e-08,-0.0002711643785290255,1.010003813310343e-08,-0.003562270093855193,1.010003813310343e-08,-0.004150452917429047,1.010003813310343e-08,-0.004923605296929449,1.010003813310343e-08,0,1.010003813310343e-08,0,1.010003813310343e-08,0,1.010003813310343e-08,0,1.010003813310343e-08,0,1.010003813310343e-08,0,1.010003813310343e-08,0,1.010003813310343e-08,0,1.010003813310343e-08,1.000000281251549,1.010003813310343e-08,0.9981334691060214,1.010003813310343e-08,-0.003562210103204256,1.010003813310343e-08,-0.004150452697918053,1.010003813310343e-08,-0.004923605488013255
1.010006355517238e-08,0,1.010006355517238e-08,0,1.010006355517238e-08,0,1.010006355517238e-08,0,1.010006355517238e-08,0,1.010006355517238e-08,0,1.010006355517238e-08,0,1.010006355517238e-08,0,1.010006355517238e-08,-0.000269641796623547,1.010006355517238e-08,-0.003564682362362371,1.010006355517238e-08,-0.004158930557356941,1.010006355517238e-08,-0.004934598422492909,1.010006355517238e-08,0,1.010006355517238e-08,0,1.010006355517238e-08,0,1.010006355517238e-08,0,1.010006355517238e-08,0,1.010006355517238e-08,0,1.010006355517238e-08,0,1.010006355517238e-08,0,1.010006355517238e-08,1.000000281973048,1.010006355517238e-08,0.9981289252750083,1.010006355517238e-08,-0.003564621854461026,1.010006355517238e-08,-0.004158930337290108,1.010006355517238e-08,-0.004934598610366157
1.010011439931028e-08,0,1.010011439931028e-08,0,1.010011439931028e-08,0,1.010011439931028e-08,0,1.010011439931028e-08,0,1.010011439931028e-08,0,1.010011439931028e-08,0,1.010011439931028e-08,0,1.010011439931028e-08,-0.000266627916139522,1.010011439931028e-08,-0.003569431781448851,1.010011439931028e-08,-0.004175845697565898,1.010011439931028e-08,-0.004956566381852438,1.010011439931028e-08,0,1.010011439931028e-08,0,1.010011439931028e-08,0,1.010011439931028e-08,0,1.010011439931028e-08,0,1.010011439931028e-08,0,1.010011439931028e-08,0,1.010011439931028e-08,0,1.010011439931028e-08,1.000000282340342,1.010011439931028e-08,0.9981199283431624,1.010011439931028e-08,-0.00356937028152371,1.010011439931028e-08,-0.004175845476053102,1.010011439931028e-08,-0.004956566563872319
1.010021608758609e-08,0,1.010021608758609e-08,0,1.010021608758609e-08,0,1.010021608758609e-08,0,1.010021608758609e-08,0,1.010021608758609e-08,0,1.010021608758609e-08,0,1.010021608758609e-08,0,1.010021608758609e-08,-0.0002607001949370317,1.010021608758609e-08,-0.003578602822995706,1.010021608758609e-08,-0.004209471330812309,1.010021608758609e-08,-0.005000324260495587,1.010021608758609e-08,0,1.010021608758609e-08,0,1.010021608758609e-08,0,1.010021608758609e-08,0,1.010021608758609e-08,0,1.010021608758609e-08,0,1.010021608758609e-08,0,1.010021608758609e-08,0,1.010021608758609e-08,1.000000283441441,1.010021608758609e-08,0.9981023045109743,1.010021608758609e-08,-0.003578539316220387,1.010021608758609e-08,-0.004209471107179598,1.010021608758609e-08,-0.005000324433570001
1.010041946413771e-08,0,1.010041946413771e-08,0,1.010041946413771e-08,0,1.010041946413771e-08,0,1.010041946413771e-08,0,1.010041946413771e-08,0,1.010041946413771e-08,0,1.010041946413771e-08,0,1.010041946413771e-08,-0.0002492552427672294,1.010041946413771e-08,-0.003595844049552382,1.010041946413771e-08,-0.004276123706564113,1.010041946413771e-08,-0.005087440510797973,1.010041946413771e-08,0,1.010041946413771e-08,0,1.010041946413771e-08,0,1.010041946413771e-08,0,1.010041946413771e-08,0,1.010041946413771e-08,0,1.010041946413771e-08,0,1.010041946413771e-08,0,1.010041946413771e-08,1.000000283044705,1.010041946413771e-08,0.9980684375973551,1.010041946413771e-08,-0.003595776601403047,1.010041946413771e-08,-0.00427612347976533,1.010041946413771e-08,-0.00508744067478517
