/a0 X,/a0 Y,/a1 X,/a1 Y,/a2 X,/a2 Y,/a3 X,/a3 Y,/b0 X,/b0 Y,/b1 X,/b1 Y,/b2 X,/b2 Y,/b3 X,/b3 Y,/s0 X,/s0 Y,/s1 X,/s1 Y,/s2 X,/s2 Y,/s3 X,/s3 Y,/a4 X,/a4 Y,/a5 X,/a5 Y,/a6 X,/a6 Y,/a7 X,/a7 Y,/b4 X,/b4 Y,/b5 X,/b5 Y,/b6 X,/b6 Y,/b7 X,/b7 Y,/cout X,/cout Y,/s4 X,/s4 Y,/s5 X,/s5 Y,/s6 X,/s6 Y,/s7 X,/s7 Y
4.000167370625267e-08,0,4.000167370625267e-08,1,4.000167370625267e-08,1,4.000167370625267e-08,1,4.000167370625267e-08,0,4.000167370625267e-08,1,4.000167370625267e-08,0,4.000167370625267e-08,1,4.000167370625267e-08,1.456526134023782e-06,4.000167370625267e-08,1.000244238444125,4.000167370625267e-08,1.000018308261409,4.000167370625267e-08,0.0009055666297092076,4.000167370625267e-08,0,4.000167370625267e-08,1,4.000167370625267e-08,0,4.000167370625267e-08,0,4.000167370625267e-08,0,4.000167370625267e-08,1,4.000167370625267e-08,1,4.000167370625267e-08,1,4.000167370625267e-08,5.383928428034551e-08,4.000167370625267e-08,6.169201541844519e-06,4.000167370625267e-08,1.000244609618998,4.000167370625267e-08,0.0007734225803721336,4.000167370625267e-08,1.000003142702163
4.000169092541482e-08,0,4.000169092541482e-08,1,4.000169092541482e-08,1,4.000169092541482e-08,1,4.000169092541482e-08,0,4.000169092541482e-08,1,4.000169092541482e-08,0,4.000169092541482e-08,1,4.000169092541482e-08,1.491375563115086e-06,4.000169092541482e-08,1.000251355582215,4.000169092541482e-08,1.000017852699067,4.000169092541482e-08,0.0008852406279912464,4.000169092541482e-08,0,4.000169092541482e-08,1,4.000169092541482e-08,0,4.000169092541482e-08,0,4.000169092541482e-08,0,4.000169092541482e-08,1,4.000169092541482e-08,1,4.000169092541482e-08,1,4.000169092541482e-08,5.389761331590458e-08,4.000169092541482e-08,6.206058528153285e-06,4.000169092541482e-08,1.000251669887225,4.000169092541482e-08,0.0007596096801761784,4.000169092541482e-08,1.000003013262429
4.000171818340176e-08,0,4.000171818340176e-08,1,4.000171818340176e-08,1,4.000171818340176e-08,1,4.000171818340176e-08,0,4.000171818340176e-08,1,4.000171818340176e-08,0,4.000171818340176e-08,1,4.000171818340176e-08,1.570177391234305e-06,4.000171818340176e-08,1.000266429744475,4.000171818340176e-08,1.000017173432957,4.000171818340176e-08,0.0008534140362890136,4.000171818340176e-08,0,4.000171818340176e-08,1,4.000171818340176e-08,0,4.000171818340176e-08,0,4.000171818340176e-08,0,4.000171818340176e-08,1,4.000171818340176e-08,1,4.000171818340176e-08,1,4.000171818340176e-08,5.405314942126831e-08,4.000171818340176e-08,6.292023026070601e-06,4.000171818340176e-08,1.00026662363506,4.000171818340176e-08,0.0007380577167687243,4.000171818340176e-08,1.00000281341608
4.000172550633082e-08,0,4.000172550633082e-08,1,4.000172550633082e-08,1,4.000172550633082e-08,1,4.000172550633082e-08,0,4.000172550633082e-08,1,4.000172550633082e-08,0,4.000172550633082e-08,1,4.000172550633082e-08,1.587966306850052e-06,4.000172550633082e-08,1.000269085131826,4.000172550633082e-08,1.000016984472019,4.000172550633082e-08,0.0008449385392234191,4.000172550633082e-08,0,4.000172550633082e-08,1,4.000172550633082e-08,0,4.000172550633082e-08,0,4.000172550633082e-08,0,4.000172550633082e-08,1,4.000172550633082e-08,1,4.000172550633082e-08,1,4.000172550633082e-08,5.410218890619463e-08,4.000172550633082e-08,6.311523735830844e-06,4.000172550633082e-08,1.000269227414096,4.000172550633082e-08,0.0007323127775505242,4.000172550633082e-08,1.000002760655873
4.000173946854407e-08,0,4.000173946854407e-08,1,4.000173946854407e-08,1,4.000173946854407e-08,1,4.000173946854407e-08,0,4.000173946854407e-08,1,4.000173946854407e-08,0,4.000173946854407e-08,1,4.000173946854407e-08,1.584005684964559e-06,4.000173946854407e-08,1.000268756605167,4.000173946854407e-08,1.00001657135895,4.000173946854407e-08,0.0008288516314627842,4.000173946854407e-08,0,4.000173946854407e-08,1,4.000173946854407e-08,0,4.000173946854407e-08,0,4.000173946854407e-08,0,4.000173946854407e-08,1,4.000173946854407e-08,1,4.000173946854407e-08,1,4.000173946854407e-08,5.41097136511485e-08,4.000173946854407e-08,6.304703945273714e-06,4.000173946854407e-08,1.00026883602149,4.000173946854407e-08,0.000721361730968014,4.000173946854407e-08,1.000002659867753
4.000175219907077e-08,0,4.000175219907077e-08,1,4.000175219907077e-08,1,4.000175219907077e-08,1,4.000175219907077e-08,0,4.000175219907077e-08,1,4.000175219907077e-08,0,4.000175219907077e-08,1,4.000175219907077e-08,1.568765436412387e-06,4.000175219907077e-08,1.000268354827645,4.000175219907077e-08,1.000016190912573,4.000175219907077e-08,0.0008142717308408841,4.000175219907077e-08,0,4.000175219907077e-08,1,4.000175219907077e-08,0,4.000175219907077e-08,0,4.000175219907077e-08,0,4.000175219907077e-08,1,4.000175219907077e-08,1,4.000175219907077e-08,1,4.000175219907077e-08,5.402823467975576e-08,4.000175219907077e-08,6.28384325757723e-06,4.000175219907077e-08,1.00026840230616,4.000175219907077e-08,0.0007114233623331404,4.000175219907077e-08,1.000002568747823
4.000176227537409e-08,0,4.000176227537409e-08,1,4.000176227537409e-08,1,4.000176227537409e-08,1,4.000176227537409e-08,0,4.000176227537409e-08,1,4.000176227537409e-08,0,4.000176227537409e-08,1,4.000176227537409e-08,1.561378473427134e-06,4.000176227537409e-08,1.000268219432168,4.000176227537409e-08,1.000015897269938,4.000176227537409e-08,0.0008028039518061089,4.000176227537409e-08,0,4.000176227537409e-08,1,4.000176227537409e-08,0,4.000176227537409e-08,0,4.000176227537409e-08,0,4.000176227537409e-08,1,4.000176227537409e-08,1,4.000176227537409e-08,1,4.000176227537409e-08,5.389802240380199e-08,4.000176227537409e-08,6.272850972205786e-06,4.000176227537409e-08,1.000268227730521,4.000176227537409e-08,0.0007036302679910526,4.000176227537409e-08,1.000002499691181
4.000176731352575e-08,0,4.000176731352575e-08,1,4.000176731352575e-08,1,4.000176731352575e-08,1,4.000176731352575e-08,0,4.000176731352575e-08,1,4.000176731352575e-08,0,4.000176731352575e-08,1,4.000176731352575e-08,1.556350306692456e-06,4.000176731352575e-08,1.000268000918776,4.000176731352575e-08,1.000015747515394,4.000176731352575e-08,0.0007970873880472081,4.000176731352575e-08,0,4.000176731352575e-08,1,4.000176731352575e-08,0,4.000176731352575e-08,0,4.000176731352575e-08,0,4.000176731352575e-08,1,4.000176731352575e-08,1,4.000176731352575e-08,1,4.000176731352575e-08,5.38167717342238e-08,4.000176731352575e-08,6.265988885230689e-06,4.000176731352575e-08,1.000267994486768,4.000176731352575e-08,0.0006997412882541773,4.000176731352575e-08,1.000002465987739
4.000177738982907e-08,0,4.000177738982907e-08,1,4.000177738982907e-08,1,4.000177738982907e-08,1,4.000177738982907e-08,0,4.000177738982907e-08,1,4.000177738982907e-08,0,4.000177738982907e-08,1,4.000177738982907e-08,1.547168914441899e-06,4.000177738982907e-08,1.000267762316779,4.000177738982907e-08,1.000015452662888,4.000177738982907e-08,0.0007856974863292246,4.000177738982907e-08,0,4.000177738982907e-08,1,4.000177738982907e-08,0,4.000177738982907e-08,0,4.000177738982907e-08,0,4.000177738982907e-08,1,4.000177738982907e-08,1,4.000177738982907e-08,1,4.000177738982907e-08,5.375420256716348e-08,4.000177738982907e-08,6.253054934723341e-06,4.000177738982907e-08,1.000267723413999,4.000177738982907e-08,0.0006919991931561525,4.000177738982907e-08,1.000002396455098
4.000179754243571e-08,0,4.000179754243571e-08,1,4.000179754243571e-08,1,4.000179754243571e-08,1,4.000179754243571e-08,0,4.000179754243571e-08,1,4.000179754243571e-08,0,4.000179754243571e-08,1,4.000179754243571e-08,1.528636450874971e-06,4.000179754243571e-08,1.000267110515229,4.000179754243571e-08,1.000014865363394,4.000179754243571e-08,0.0007630824357253784,4.000179754243571e-08,0,4.000179754243571e-08,1,4.000179754243571e-08,0,4.000179754243571e-08,0,4.000179754243571e-08,0,4.000179754243571e-08,1,4.000179754243571e-08,1,4.000179754243571e-08,1,4.000179754243571e-08,5.367264812789106e-08,4.000179754243571e-08,6.227255896415368e-06,4.000179754243571e-08,1.000267006756892,4.000179754243571e-08,0.0006766380207100571,4.000179754243571e-08,1.000002258969982
4.000183390701784e-08,0,4.000183390701784e-08,1,4.000183390701784e-08,1,4.000183390701784e-08,1,4.000183390701784e-08,0,4.000183390701784e-08,1,4.000183390701784e-08,0,4.000183390701784e-08,1,4.000183390701784e-08,1.494424488370784e-06,4.000183390701784e-08,1.000265851624468,4.000183390701784e-08,1.000013816433194,4.000183390701784e-08,0.0007228366091130247,4.000183390701784e-08,0,4.000183390701784e-08,1,4.000183390701784e-08,0,4.000183390701784e-08,0,4.000183390701784e-08,0,4.000183390701784e-08,1,4.000183390701784e-08,1,4.000183390701784e-08,1,4.000183390701784e-08,5.348872584852936e-08,4.000183390701784e-08,6.18024802605839e-06,4.000183390701784e-08,1.000265635662529,4.000183390701784e-08,0.0006493481397456342,4.000183390701784e-08,1.000002018381001
4.000190663618211e-08,0,4.000190663618211e-08,1,4.000190663618211e-08,1,4.000190663618211e-08,1,4.000190663618211e-08,0,4.000190663618211e-08,1,4.000190663618211e-08,0,4.000190663618211e-08,1,4.000190663618211e-08,1.423859541119315e-06,4.000190663618211e-08,1.000262615506643,4.000190663618211e-08,1.000011757706241,4.000190663618211e-08,0.0006445384397848138,4.000190663618211e-08,0,4.000190663618211e-08,1,4.000190663618211e-08,0,4.000190663618211e-08,0,4.000190663618211e-08,0,4.000190663618211e-08,1,4.000190663618211e-08,1,4.000190663618211e-08,1,4.000190663618211e-08,5.318052061248584e-08,4.000190663618211e-08,6.085639389178113e-06,4.000190663618211e-08,1.000262186880872,4.000190663618211e-08,0.000596380168007667,4.000190663618211e-08,1.000001562142314
4.000205209451066e-08,0,4.000205209451066e-08,1,4.000205209451066e-08,1,4.000205209451066e-08,1,4.000205209451066e-08,0,4.000205209451066e-08,1,4.000205209451066e-08,0,4.000205209451066e-08,1,4.000205209451066e-08,1.274719422091639e-06,4.000205209451066e-08,1.00025379572396,4.000205209451066e-08,1.000007777696763,4.000205209451066e-08,0.000496516509273116,4.000205209451066e-08,0,4.000205209451066e-08,1,4.000205209451066e-08,0,4.000205209451066e-08,0,4.000205209451066e-08,0,4.000205209451066e-08,1,4.000205209451066e-08,1,4.000205209451066e-08,1,4.000205209451066e-08,5.259597067543913e-08,4.000205209451066e-08,5.893823157597679e-06,4.000205209451066e-08,1.000252993724222,4.000205209451066e-08,0.0004967162697153365,4.000205209451066e-08,1.000000745727693
4.000234301116775e-08,0,4.000234301116775e-08,1,4.000234301116775e-08,1,4.000234301116775e-08,1,4.000234301116775e-08,0,4.000234301116775e-08,1,4.000234301116775e-08,0,4.000234301116775e-08,1,4.000234301116775e-08,9.496999647233918e-07,4.000234301116775e-08,1.000226455974836,4.000234301116775e-08,1.000000244636967,4.000234301116775e-08,0.0002337555314117933,4.000234301116775e-08,0,4.000234301116775e-08,1,4.000234301116775e-08,0,4.000234301116775e-08,0,4.000234301116775e-08,0,4.000234301116775e-08,1,4.000234301116775e-08,1,4.000234301116775e-08,1,4.000234301116775e-08,5.17270796786332e-08,4.000234301116775e-08,5.500446991877174e-06,4.000234301116775e-08,1.000225076544764,4.000234301116775e-08,0.00032047125421522,4.000234301116775e-08,0.9999994415375807
4.000292484448193e-08,0,4.000292484448193e-08,1,4.000292484448193e-08,1,4.000292484448193e-08,1,4.000292484448193e-08,0,4.000292484448193e-08,1,4.000292484448193e-08,0,4.000292484448193e-08,1,4.000292484448193e-08,2.140115627003796e-07,4.000292484448193e-08,1.000132955698138,4.000292484448193e-08,0.9999864681360993,4.000292484448193e-08,-0.0001766745515736858,4.000292484448193e-08,0,4.000292484448193e-08,1,4.000292484448193e-08,0,4.000292484448193e-08,0,4.000292484448193e-08,0,4.000292484448193e-08,1,4.000292484448193e-08,1,4.000292484448193e-08,1,4.000292484448193e-08,5.079983413167195e-08,4.000292484448193e-08,4.679346333924187e-06,4.000292484448193e-08,1.000130971579724,4.000292484448193e-08,4.719807707986034e-05,4.000292484448193e-08,0.9999978456762548
4.000364636433783e-08,0,4.000364636433783e-08,1,4.000364636433783e-08,1,4.000364636433783e-08,1,4.000364636433783e-08,0,4.000364636433783e-08,1,4.000364636433783e-08,0,4.000364636433783e-08,1,4.000364636433783e-08,-6.757285218188277e-07,4.000364636433783e-08,0.9999762326368746,4.000364636433783e-08,0.9999715993424584,4.000364636433783e-08,-0.0005126439325066029,4.000364636433783e-08,0,4.000364636433783e-08,1,4.000364636433783e-08,0,4.000364636433783e-08,0,4.000364636433783e-08,0,4.000364636433783e-08,1,4.000364636433783e-08,1,4.000364636433783e-08,1,4.000364636433783e-08,5.103155935903184e-08,4.000364636433783e-08,3.751797155927288e-06,4.000364636433783e-08,0.9999743162284893,4.000364636433783e-08,-0.0001752462947606322,4.000364636433783e-08,0.9999971005111135
4.000432875909214e-08,0,4.000432875909214e-08,1,4.000432875909214e-08,1,4.000432875909214e-08,1,4.000432875909214e-08,0,4.000432875909214e-08,1,4.000432875909214e-08,0,4.000432875909214e-08,1,4.000432875909214e-08,-1.245865161514698e-06,4.000432875909214e-08,0.9998222314596564,4.000432875909214e-08,0.9999639408389192,4.000432875909214e-08,-0.0006656474352244888,4.000432875909214e-08,0,4.000432875909214e-08,1,4.000432875909214e-08,0,4.000432875909214e-08,0,4.000432875909214e-08,0,4.000432875909214e-08,1,4.000432875909214e-08,1,4.000432875909214e-08,1,4.000432875909214e-08,5.226021295792069e-08,4.000432875909214e-08,3.202618271953609e-06,4.000432875909214e-08,0.9998205203349397,4.000432875909214e-08,-0.0003057209875726741,4.000432875909214e-08,0.9999971328546066
4.000498339358079e-08,0,4.000498339358079e-08,1,4.000498339358079e-08,1,4.000498339358079e-08,1,4.000498339358079e-08,0,4.000498339358079e-08,1,4.000498339358079e-08,0,4.000498339358079e-08,1,4.000498339358079e-08,-1.247098063866786e-06,4.000498339358079e-08,0.9997149504049717,4.000498339358079e-08,0.9999649556457164,4.000498339358079e-08,-0.0007021336586984177,4.000498339358079e-08,0,4.000498339358079e-08,1,4.000498339358079e-08,0,4.000498339358079e-08,0,4.000498339358079e-08,0,4.000498339358079e-08,1,4.000498339358079e-08,1,4.000498339358079e-08,1,4.000498339358079e-08,5.444066838049166e-08,4.000498339358079e-08,3.333290800503557e-06,4.000498339358079e-08,0.9997136162354674,4.000498339358079e-08,-0.0003750913501122357,4.000498339358079e-08,0.9999975360621669
4.000564972554346e-08,0,4.000564972554346e-08,1,4.000564972554346e-08,1,4.000564972554346e-08,1,4.000564972554346e-08,0,4.000564972554346e-08,1,4.000564972554346e-08,0,4.000564972554346e-08,1,4.000564972554346e-08,-1.162679621182829e-06,4.000564972554346e-08,0.9996199207206491,4.000564972554346e-08,0.9999654615582483,4.000564972554346e-08,-0.0006723141712889608,4.000564972554346e-08,0,4.000564972554346e-08,1,4.000564972554346e-08,0,4.000564972554346e-08,0,4.000564972554346e-08,0,4.000564972554346e-08,1,4.000564972554346e-08,1,4.000564972554346e-08,1,4.000564972554346e-08,5.531999668168112e-08,4.000564972554346e-08,3.472525941653023e-06,4.000564972554346e-08,0.9996191971051884,4.000564972554346e-08,-0.0003979473360623025,4.000564972554346e-08,0.9999980596786212
4.000649458654386e-08,0,4.000649458654386e-08,1,4.000649458654386e-08,1,4.000649458654386e-08,1,4.000649458654386e-08,0,4.000649458654386e-08,1,4.000649458654386e-08,0,4.000649458654386e-08,1,4.000649458654386e-08,-8.425583919489494e-07,4.000649458654386e-08,0.9995432527429062,4.000649458654386e-08,0.9999690312819499,4.000649458654386e-08,-0.0005692927988811036,4.000649458654386e-08,0,4.000649458654386e-08,1,4.000649458654386e-08,0,4.000649458654386e-08,0,4.000649458654386e-08,0,4.000649458654386e-08,1,4.000649458654386e-08,1,4.000649458654386e-08,1,4.000649458654386e-08,5.567420779099455e-08,4.000649458654386e-08,3.858137436657981e-06,4.000649458654386e-08,0.9995432484776853,4.000649458654386e-08,-0.0003815346269761295,4.000649458654386e-08,0.9999987081227897
4.000767182671457e-08,0,4.000767182671457e-08,1,4.000767182671457e-08,1,4.000767182671457e-08,1,4.000767182671457e-08,0,4.000767182671457e-08,1,4.000767182671457e-08,0,4.000767182671457e-08,1,4.000767182671457e-08,-2.700364682945485e-07,4.000767182671457e-08,0.9994985229989779,4.000767182671457e-08,0.9999765565960255,4.000767182671457e-08,-0.0003553384188571765,4.000767182671457e-08,0,4.000767182671457e-08,1,4.000767182671457e-08,0,4.000767182671457e-08,0,4.000767182671457e-08,0,4.000767182671457e-08,1,4.000767182671457e-08,1,4.000767182671457e-08,1,4.000767182671457e-08,5.506725679490712e-08,4.000767182671457e-08,4.492819550931847e-06,4.000767182671457e-08,0.9994993167823696,4.000767182671457e-08,-0.0003187284159332718,4.000767182671457e-08,0.999999474409347
4.000902071495718e-08,0,4.000902071495718e-08,1,4.000902071495718e-08,1,4.000902071495718e-08,1,4.000902071495718e-08,0,4.000902071495718e-08,1,4.000902071495718e-08,0,4.000902071495718e-08,1,4.000902071495718e-08,3.097900493110112e-07,4.000902071495718e-08,0.9995031365722975,4.000902071495718e-08,0.9999855997022834,4.000902071495718e-08,-8.858859409323562e-05,4.000902071495718e-08,0,4.000902071495718e-08,1,4.000902071495718e-08,0,4.000902071495718e-08,0,4.000902071495718e-08,0,4.000902071495718e-08,1,4.000902071495718e-08,1,4.000902071495718e-08,1,4.000902071495718e-08,5.368794385879185e-08,4.000902071495718e-08,5.093027463973135e-06,4.000902071495718e-08,0.999504617337587,4.000902071495718e-08,-0.0002053761413904261,4.000902071495718e-08,1.000000246170097
4.001034823208057e-08,0,4.001034823208057e-08,1,4.001034823208057e-08,1,4.001034823208057e-08,1,4.001034823208057e-08,0,4.001034823208057e-08,1,4.001034823208057e-08,0,4.001034823208057e-08,1,4.001034823208057e-08,6.954843105233268e-07,4.001034823208057e-08,0.9995361110835068,4.001034823208057e-08,0.999992787949126,4.001034823208057e-08,0.0001181748225927164,4.001034823208057e-08,0,4.001034823208057e-08,1,4.001034823208057e-08,0,4.001034823208057e-08,0,4.001034823208057e-08,0,4.001034823208057e-08,1,4.001034823208057e-08,1,4.001034823208057e-08,1,4.001034823208057e-08,5.266009086952265e-08,4.001034823208057e-08,5.467216213542504e-06,4.001034823208057e-08,0.9995380987257425,4.001034823208057e-08,-5.233901170788699e-05,4.001034823208057e-08,1.000000987919496
4.00117122512518e-08,0,4.00117122512518e-08,1,4.00117122512518e-08,1,4.00117122512518e-08,1,4.00117122512518e-08,0,4.00117122512518e-08,1,4.00117122512518e-08,0,4.00117122512518e-08,1,4.00117122512518e-08,9.068009849794291e-07,4.00117122512518e-08,0.9995790823808214,4.00117122512518e-08,0.9999976757164526,4.00117122512518e-08,0.0002381808256843328,4.00117122512518e-08,0,4.00117122512518e-08,1,4.00117122512518e-08,0,4.00117122512518e-08,0,4.00117122512518e-08,0,4.00117122512518e-08,1,4.00117122512518e-08,1,4.00117122512518e-08,1,4.00117122512518e-08,5.228230314321117e-08,4.00117122512518e-08,5.650724532467846e-06,4.00117122512518e-08,0.9995815017293422,4.00117122512518e-08,0.0001343653050806797,4.00117122512518e-08,1.000001694814377
4.001329570991979e-08,0,4.001329570991979e-08,1,4.001329570991979e-08,1,4.001329570991979e-08,1,4.001329570991979e-08,0,4.001329570991979e-08,1,4.001329570991979e-08,0,4.001329570991979e-08,1,4.001329570991979e-08,9.816970927911172e-07,4.001329570991979e-08,0.9996257245775426,4.001329570991979e-08,1.000000738625355,4.001329570991979e-08,0.0002775715529110101,4.001329570991979e-08,0,4.001329570991979e-08,1,4.001329570991979e-08,0,4.001329570991979e-08,0,4.001329570991979e-08,0,4.001329570991979e-08,1,4.001329570991979e-08,1,4.001329570991979e-08,1,4.001329570991979e-08,5.253143615527025e-08,4.001329570991979e-08,5.693211223773485e-06,4.001329570991979e-08,0.9996285484227149,4.001329570991979e-08,0.0003324495299641971,4.001329570991979e-08,1.000002255002961
4.001457730137235e-08,0,4.001457730137235e-08,1,4.001457730137235e-08,1,4.001457730137235e-08,1,4.001457730137235e-08,0,4.001457730137235e-08,1,4.001457730137235e-08,0,4.001457730137235e-08,1,4.001457730137235e-08,9.52990302040175e-07,4.001457730137235e-08,0.9996556312230754,4.001457730137235e-08,1.000002234554208,4.001457730137235e-08,0.0002352998030058414,4.001457730137235e-08,0,4.001457730137235e-08,1,4.001457730137235e-08,0,4.001457730137235e-08,0,4.001457730137235e-08,0,4.001457730137235e-08,1,4.001457730137235e-08,1,4.001457730137235e-08,1,4.001457730137235e-08,5.291857764403044e-08,4.001457730137235e-08,5.643112768228973e-06,4.001457730137235e-08,0.9996587083361428,4.001457730137235e-08,0.0004430982986935351,4.001457730137235e-08,1.000002294926148
4.001573850551103e-08,0,4.001573850551103e-08,1,4.001573850551103e-08,1,4.001573850551103e-08,1,4.001573850551103e-08,0,4.001573850551103e-08,1,4.001573850551103e-08,0,4.001573850551103e-08,1,4.001573850551103e-08,8.894927416191355e-07,4.001573850551103e-08,0.9996747937696674,4.001573850551103e-08,1.000004362007145,4.001573850551103e-08,0.0001779721555761496,4.001573850551103e-08,0,4.001573850551103e-08,1,4.001573850551103e-08,0,4.001573850551103e-08,0,4.001573850551103e-08,0,4.001573850551103e-08,1,4.001573850551103e-08,1,4.001573850551103e-08,1,4.001573850551103e-08,5.32732470206244e-08,4.001573850551103e-08,5.569243032764359e-06,4.001573850551103e-08,0.9996780899115141,4.001573850551103e-08,0.0004952502780577045,4.001573850551103e-08,1.000002051394031
4.001690373717459e-08,0,4.001690373717459e-08,1,4.001690373717459e-08,1,4.001690373717459e-08,1,4.001690373717459e-08,0,4.001690373717459e-08,1,4.001690373717459e-08,0,4.001690373717459e-08,1,4.001690373717459e-08,8.083504514170843e-07,4.001690373717459e-08,0.9996864456478678,4.001690373717459e-08,1.000009151145988,4.001690373717459e-08,9.425469806195615e-05,4.001690373717459e-08,0,4.001690373717459e-08,1,4.001690373717459e-08,0,4.001690373717459e-08,0,4.001690373717459e-08,0,4.001690373717459e-08,1,4.001690373717459e-08,1,4.001690373717459e-08,1,4.001690373717459e-08,5.350522550590474e-08,4.001690373717459e-08,5.482088943819884e-06,4.001690373717459e-08,0.9996900058285236,4.001690373717459e-08,0.000511057006505914,4.001690373717459e-08,1.000001660268643
4.001801926810561e-08,0,4.001801926810561e-08,1,4.001801926810561e-08,1,4.001801926810561e-08,1,4.001801926810561e-08,0,4.001801926810561e-08,1,4.001801926810561e-08,0,4.001801926810561e-08,1,4.001801926810561e-08,7.254353839075188e-07,4.001801926810561e-08,0.999690554660619,4.001801926810561e-08,1.000017909315133,4.001801926810561e-08,2.39329062076685e-05,4.001801926810561e-08,0,4.001801926810561e-08,1,4.001801926810561e-08,0,4.001801926810561e-08,0,4.001801926810561e-08,0,4.001801926810561e-08,1,4.001801926810561e-08,1,4.001801926810561e-08,1,4.001801926810561e-08,5.364869484832431e-08,4.001801926810561e-08,5.399408627802375e-06,4.001801926810561e-08,0.9996944405151236,4.001801926810561e-08,0.0005039755640657064,4.001801926810561e-08,1.000001235592189
4.001930632808224e-08,0,4.001930632808224e-08,1,4.001930632808224e-08,1,4.001930632808224e-08,1,4.001930632808224e-08,0,4.001930632808224e-08,1,4.001930632808224e-08,0,4.001930632808224e-08,1,4.001930632808224e-08,6.307919076803852e-07,4.001930632808224e-08,0.9996872615567787,4.001930632808224e-08,1.000034958756281,4.001930632808224e-08,-3.641236067981867e-05,4.001930632808224e-08,0,4.001930632808224e-08,1,4.001930632808224e-08,0,4.001930632808224e-08,0,4.001930632808224e-08,0,4.001930632808224e-08,1,4.001930632808224e-08,1,4.001930632808224e-08,1,4.001930632808224e-08,5.36790773587731e-08,4.001930632808224e-08,5.305712092583245e-06,4.001930632808224e-08,0.9996916764088353,4.001930632808224e-08,0.0004825888397176573,4.001930632808224e-08,1.000000774639552
4.002056745634954e-08,0,4.002056745634954e-08,1,4.002056745634954e-08,1,4.002056745634954e-08,1,4.002056745634954e-08,0,4.002056745634954e-08,1,4.002056745634954e-08,0,4.002056745634954e-08,1,4.002056745634954e-08,5.436530883308654e-07,4.002056745634954e-08,0.9996757937928902,4.002056745634954e-08,1.000057084456752,4.002056745634954e-08,-7.325968646622001e-05,4.002056745634954e-08,0,4.002056745634954e-08,1,4.002056745634954e-08,0,4.002056745634954e-08,0,4.002056745634954e-08,0,4.002056745634954e-08,1,4.002056745634954e-08,1,4.002056745634954e-08,1,4.002056745634954e-08,5.366264334806422e-08,4.002056745634954e-08,5.223618345373898e-06,4.002056745634954e-08,0.9996809138290604,4.002056745634954e-08,0.0004528376744571916,4.002056745634954e-08,1.000000391293878
4.002205475704654e-08,0,4.002205475704654e-08,1,4.002205475704654e-08,1,4.002205475704654e-08,1,4.002205475704654e-08,0,4.002205475704654e-08,1,4.002205475704654e-08,0,4.002205475704654e-08,1,4.002205475704654e-08,4.495177092310877e-07,4.002205475704654e-08,0.9996519747998492,4.002205475704654e-08,1.000095035422068,4.002205475704654e-08,-9.356615787739771e-05,4.002205475704654e-08,0,4.002205475704654e-08,1,4.002205475704654e-08,0,4.002205475704654e-08,0,4.002205475704654e-08,0,4.002205475704654e-08,1,4.002205475704654e-08,1,4.002205475704654e-08,1,4.002205475704654e-08,5.357250394700651e-08,4.002205475704654e-08,5.131861127305417e-06,4.002205475704654e-08,0.9996583086056874,4.002205475704654e-08,0.0004312469309734288,4.002205475704654e-08,1.000000054788503
4.002406498165489e-08,0,4.002406498165489e-08,1,4.002406498165489e-08,1,4.002406498165489e-08,1,4.002406498165489e-08,0,4.002406498165489e-08,1,4.002406498165489e-08,0,4.002406498165489e-08,1,4.002406498165489e-08,3.379582640856557e-07,4.002406498165489e-08,0.9996032941529581,4.002406498165489e-08,1.000139190741613,4.002406498165489e-08,-9.282998622617505e-05,4.002406498165489e-08,0,4.002406498165489e-08,1,4.002406498165489e-08,0,4.002406498165489e-08,0,4.002406498165489e-08,0,4.002406498165489e-08,1,4.002406498165489e-08,1,4.002406498165489e-08,1,4.002406498165489e-08,5.347212628033247e-08,4.002406498165489e-08,5.013034622088803e-06,4.002406498165489e-08,0.9996116780725857,4.002406498165489e-08,0.000394811163816752,4.002406498165489e-08,0.9999997764729953
4.00267034135561e-08,0,4.00267034135561e-08,1,4.00267034135561e-08,1,4.00267034135561e-08,1,4.00267034135561e-08,0,4.00267034135561e-08,1,4.00267034135561e-08,0,4.00267034135561e-08,1,4.00267034135561e-08,2.141694896405554e-07,4.00267034135561e-08,0.999515345312994,4.00267034135561e-08,1.000174432817394,4.00267034135561e-08,-7.118081901315911e-05,4.00267034135561e-08,0,4.00267034135561e-08,1,4.00267034135561e-08,0,4.00267034135561e-08,0,4.00267034135561e-08,0,4.00267034135561e-08,1,4.00267034135561e-08,1,4.00267034135561e-08,1,4.00267034135561e-08,5.33832900191313e-08,4.00267034135561e-08,4.864345179686906e-06,4.00267034135561e-08,0.9995271403057792,4.00267034135561e-08,0.0003492003728319768,4.00267034135561e-08,0.9999996540749532
