/c0 X,/c0 Y,/p0 X,/p0 Y,/g1 X,/g1 Y,/p1 X,/p1 Y,/g2 X,/g2 Y,/p2 X,/p2 Y,/g3 X,/g3 Y,/p3 X,/p3 Y,/c4 X,/c4 Y,/c3 X,/c3 Y,/c2 X,/c2 Y,/c1 X,/c1 Y,/g0 X,/g0 Y
5.002242767597234e-08,0,5.002242767597234e-08,1,5.002242767597234e-08,1,5.002242767597234e-08,1,5.002242767597234e-08,0,5.002242767597234e-08,1,5.002242767597234e-08,1,5.002242767597234e-08,0,5.002242767597234e-08,1.000000175239607,5.002242767597234e-08,1.000006350047933,5.002242767597234e-08,1.000001297983101,5.002242767597234e-08,0.9999806843603785,5.002242767597234e-08,1
5.002408447631442e-08,0,5.002408447631442e-08,1,5.002408447631442e-08,1,5.002408447631442e-08,1,5.002408447631442e-08,0,5.002408447631442e-08,1,5.002408447631442e-08,1,5.002408447631442e-08,0,5.002408447631442e-08,1.000000156936117,5.002408447631442e-08,1.000004078418713,5.002408447631442e-08,0.9999999673668187,5.002408447631442e-08,1.000423731386201,5.002408447631442e-08,1
5.002551764468496e-08,0,5.002551764468496e-08,1,5.002551764468496e-08,1,5.002551764468496e-08,1,5.002551764468496e-08,0,5.002551764468496e-08,1,5.002551764468496e-08,1,5.002551764468496e-08,0,5.002551764468496e-08,1.000000113740156,5.002551764468496e-08,1.000001852529427,5.002551764468496e-08,0.9999990828463774,5.002551764468496e-08,1.000523228940491,5.002551764468496e-08,1
5.002715822824841e-08,0,5.002715822824841e-08,1,5.002715822824841e-08,1,5.002715822824841e-08,1,5.002715822824841e-08,0,5.002715822824841e-08,1,5.002715822824841e-08,1,5.002715822824841e-08,0,5.002715822824841e-08,1.00000009851296,5.002715822824841e-08,1.000001007898743,5.002715822824841e-08,0.999998728887976,5.002715822824841e-08,1.000505915800261,5.002715822824841e-08,1
5.00288284686764e-08,0,5.00288284686764e-08,1,5.00288284686764e-08,1,5.00288284686764e-08,1,5.00288284686764e-08,0,5.00288284686764e-08,1,5.00288284686764e-08,1,5.00288284686764e-08,0,5.00288284686764e-08,1.000000060105023,5.00288284686764e-08,0.9999996752353503,5.00288284686764e-08,0.9999992771293057,5.00288284686764e-08,1.000438369734685,5.00288284686764e-08,1
5.003010406328946e-08,0,5.003010406328946e-08,1,5.003010406328946e-08,1,5.003010406328946e-08,1,5.003010406328946e-08,0,5.003010406328946e-08,1,5.003010406328946e-08,1,5.003010406328946e-08,0,5.003010406328946e-08,1.000000059677648,5.003010406328946e-08,0.9999997844110866,5.003010406328946e-08,0.9999997673170492,5.003010406328946e-08,1.000375341075249,5.003010406328946e-08,1
5.003126994387828e-08,0,5.003126994387828e-08,1,5.003126994387828e-08,1,5.003126994387828e-08,1,5.003126994387828e-08,0,5.003126994387828e-08,1,5.003126994387828e-08,1,5.003126994387828e-08,0,5.003126994387828e-08,1.000000028589689,5.003126994387828e-08,0.9999990657074964,5.003126994387828e-08,0.9999984742943193,5.003126994387828e-08,1.000319989796705,5.003126994387828e-08,1
5.003285441311355e-08,0,5.003285441311355e-08,1,5.003285441311355e-08,1,5.003285441311355e-08,1,5.003285441311355e-08,0,5.003285441311355e-08,1,5.003285441311355e-08,1,5.003285441311355e-08,0,5.003285441311355e-08,1.000000016888994,5.003285441311355e-08,0.9999993733059692,5.003285441311355e-08,0.9999921790292057,5.003285441311355e-08,1.000256235589617,5.003285441311355e-08,1
5.003414845293461e-08,0,5.003414845293461e-08,1,5.003414845293461e-08,1,5.003414845293461e-08,1,5.003414845293461e-08,0,5.003414845293461e-08,1,5.003414845293461e-08,1,5.003414845293461e-08,0,5.003414845293461e-08,0.9999999877419118,5.003414845293461e-08,0.9999988771406461,5.003414845293461e-08,0.9999844552968667,5.003414845293461e-08,1.000214039129455,5.003414845293461e-08,1
5.003575489539838e-08,0,5.003575489539838e-08,1,5.003575489539838e-08,1,5.003575489539838e-08,1,5.003575489539838e-08,0,5.003575489539838e-08,1,5.003575489539838e-08,1,5.003575489539838e-08,0,5.003575489539838e-08,0.9999999875025736,5.003575489539838e-08,0.9999994139213791,5.003575489539838e-08,0.9999762226871878,5.003575489539838e-08,1.000172425754089,5.003575489539838e-08,1
5.00373103736987e-08,0,5.00373103736987e-08,1,5.00373103736987e-08,1,5.00373103736987e-08,1,5.00373103736987e-08,0,5.00373103736987e-08,1,5.00373103736987e-08,1,5.00373103736987e-08,0,5.00373103736987e-08,0.999999968554008,5.00373103736987e-08,0.9999990879071846,5.00373103736987e-08,0.9999755281583744,5.00373103736987e-08,1.000139508428307,5.00373103736987e-08,1
5.003901784691241e-08,0,5.003901784691241e-08,1,5.003901784691241e-08,1,5.003901784691241e-08,1,5.003901784691241e-08,0,5.003901784691241e-08,1,5.003901784691241e-08,1,5.003901784691241e-08,0,5.003901784691241e-08,0.9999999770428886,5.003901784691241e-08,0.9999996905763627,5.003901784691241e-08,0.9999787250502011,5.003901784691241e-08,1.000109521123561,5.003901784691241e-08,1
5.004081825537757e-08,0,5.004081825537757e-08,1,5.004081825537757e-08,1,5.004081825537757e-08,1,5.004081825537757e-08,0,5.004081825537757e-08,1,5.004081825537757e-08,1,5.004081825537757e-08,0,5.004081825537757e-08,0.9999999642747222,5.004081825537757e-08,0.9999993006571491,5.004081825537757e-08,0.9999803799964532,5.004081825537757e-08,1.00008316809419,5.004081825537757e-08,1
5.004265969845015e-08,0,5.004265969845015e-08,1,5.004265969845015e-08,1,5.004265969845015e-08,1,5.004265969845015e-08,0,5.004265969845015e-08,1,5.004265969845015e-08,1,5.004265969845015e-08,0,5.004265969845015e-08,0.9999999760848172,5.004265969845015e-08,0.9999998052657098,5.004265969845015e-08,0.9999759646749944,5.004265969845015e-08,1.000061599836924,5.004265969845015e-08,1
5.004439147592455e-08,0,5.004439147592455e-08,1,5.004439147592455e-08,1,5.004439147592455e-08,1,5.004439147592455e-08,0,5.004439147592455e-08,1,5.004439147592455e-08,1,5.004439147592455e-08,0,5.004439147592455e-08,0.9999999623411725,5.004439147592455e-08,0.9999993848510541,5.004439147592455e-08,0.9999739105609702,5.004439147592455e-08,1.000045443153683,5.004439147592455e-08,1
5.004593354004628e-08,0,5.004593354004628e-08,1,5.004593354004628e-08,1,5.004593354004628e-08,1,5.004593354004628e-08,0,5.004593354004628e-08,1,5.004593354004628e-08,1,5.004593354004628e-08,0,5.004593354004628e-08,0.9999999745086213,5.004593354004628e-08,0.9999999204665636,5.004593354004628e-08,1.00000048080399,5.004593354004628e-08,1.000034350162625,5.004593354004628e-08,1
5.004715880019868e-08,0,5.004715880019868e-08,1,5.004715880019868e-08,1,5.004715880019868e-08,1,5.004715880019868e-08,0,5.004715880019868e-08,1,5.004715880019868e-08,1,5.004715880019868e-08,0,5.004715880019868e-08,0.9999999661809903,5.004715880019868e-08,0.9999994956452526,5.004715880019868e-08,1.000058825759825,5.004715880019868e-08,1.000027114604344,5.004715880019868e-08,1
5.004852118615927e-08,0,5.004852118615927e-08,1,5.004852118615927e-08,1,5.004852118615927e-08,1,5.004852118615927e-08,0,5.004852118615927e-08,1,5.004852118615927e-08,1,5.004852118615927e-08,0,5.004852118615927e-08,0.9999999774747468,5.004852118615927e-08,1.00000007970791,5.004852118615927e-08,1.000163929440339,5.004852118615927e-08,1.000020850285,5.004852118615927e-08,1
5.004976383029209e-08,0,5.004976383029209e-08,1,5.004976383029209e-08,1,5.004976383029209e-08,1,5.004976383029209e-08,0,5.004976383029209e-08,1,5.004976383029209e-08,1,5.004976383029209e-08,0,5.004976383029209e-08,0.999999960233546,5.004976383029209e-08,0.9999998059742786,5.004976383029209e-08,1.000274736356455,5.004976383029209e-08,1.000016166816488,5.004976383029209e-08,1
5.005137727851006e-08,0,5.005137727851006e-08,1,5.005137727851006e-08,1,5.005137727851006e-08,1,5.005137727851006e-08,0,5.005137727851006e-08,1,5.005137727851006e-08,1,5.005137727851006e-08,0,5.005137727851006e-08,0.9999999633979982,5.005137727851006e-08,1.000000487557464,5.005137727851006e-08,1.000392726291804,5.005137727851006e-08,1.000011695293618,5.005137727851006e-08,1
5.005357243276656e-08,0,5.005357243276656e-08,1,5.005357243276656e-08,1,5.005357243276656e-08,1,5.005357243276656e-08,0,5.005357243276656e-08,1,5.005357243276656e-08,1,5.005357243276656e-08,0,5.005357243276656e-08,0.9999999557903172,5.005357243276656e-08,1.000000399383567,5.005357243276656e-08,1.000471393288499,5.005357243276656e-08,1.000007262294118,5.005357243276656e-08,1
5.005534493348306e-08,0,5.005534493348306e-08,1,5.005534493348306e-08,1,5.005534493348306e-08,1,5.005534493348306e-08,0,5.005534493348306e-08,1,5.005534493348306e-08,1,5.005534493348306e-08,0,5.005534493348306e-08,0.9999999792093019,5.005534493348306e-08,1.000000671604501,5.005534493348306e-08,1.00057570998963,5.005534493348306e-08,1.000005031657857,5.005534493348306e-08,1
5.005743473795172e-08,0,5.005743473795172e-08,1,5.005743473795172e-08,1,5.005743473795172e-08,1,5.005743473795172e-08,0,5.005743473795172e-08,1,5.005743473795172e-08,1,5.005743473795172e-08,0,5.005743473795172e-08,0.9999999695647191,5.005743473795172e-08,0.9999998021847847,5.005743473795172e-08,1.000899198697497,5.005743473795172e-08,1.00000309059599,5.005743473795172e-08,1
5.005920112159413e-08,0,5.005920112159413e-08,1,5.005920112159413e-08,1,5.005920112159413e-08,1,5.005920112159413e-08,0,5.005920112159413e-08,1,5.005920112159413e-08,1,5.005920112159413e-08,0,5.005920112159413e-08,0.9999999555569161,5.005920112159413e-08,0.9999998633701628,5.005920112159413e-08,1.000643020220808,5.005920112159413e-08,1.000002160319577,5.005920112159413e-08,1
5.006069576233962e-08,0,5.006069576233962e-08,1,5.006069576233962e-08,1,5.006069576233962e-08,1,5.006069576233962e-08,0,5.006069576233962e-08,1,5.006069576233962e-08,1,5.006069576233962e-08,0,5.006069576233962e-08,0.9999999224541349,5.006069576233962e-08,0.999999109745035,5.006069576233962e-08,0.9998501501425737,5.006069576233962e-08,1.000001458514445,5.006069576233962e-08,1
5.006206544843201e-08,0,5.006206544843201e-08,1,5.006206544843201e-08,1,5.006206544843201e-08,1,5.006206544843201e-08,0,5.006206544843201e-08,1,5.006206544843201e-08,1,5.006206544843201e-08,0,5.006206544843201e-08,0.9999999347908992,5.006206544843201e-08,0.9999989587493912,5.006206544843201e-08,0.9993598816585635,5.006206544843201e-08,1.000001147678727,5.006206544843201e-08,1
5.006392758492244e-08,0,5.006392758492244e-08,1,5.006392758492244e-08,1,5.006392758492244e-08,1,5.006392758492244e-08,0,5.006392758492244e-08,1,5.006392758492244e-08,1,5.006392758492244e-08,0,5.006392758492244e-08,0.9999999622123341,5.006392758492244e-08,0.9999968573221111,5.006392758492244e-08,0.9991920180826965,5.006392758492244e-08,1.00000066482925,5.006392758492244e-08,1
5.006531470781361e-08,0,5.006531470781361e-08,1,5.006531470781361e-08,1,5.006531470781361e-08,1,5.006531470781361e-08,0,5.006531470781361e-08,1,5.006531470781361e-08,1,5.006531470781361e-08,0,5.006531470781361e-08,1.000000033413257,5.006531470781361e-08,0.9999966962012375,5.006531470781361e-08,0.9993053395263538,5.006531470781361e-08,1.000000558785575,5.006531470781361e-08,1
5.006716332609429e-08,0,5.006716332609429e-08,1,5.006716332609429e-08,1,5.006716332609429e-08,1,5.006716332609429e-08,0,5.006716332609429e-08,1,5.006716332609429e-08,1,5.006716332609429e-08,0,5.006716332609429e-08,1.000000028980893,5.006716332609429e-08,0.999998500272761,5.006716332609429e-08,0.9995127047497138,5.006716332609429e-08,1.000000279662041,5.006716332609429e-08,1
5.006872749617382e-08,0,5.006872749617382e-08,1,5.006872749617382e-08,1,5.006872749617382e-08,1,5.006872749617382e-08,0,5.006872749617382e-08,1,5.006872749617382e-08,1,5.006872749617382e-08,0,5.006872749617382e-08,1.00000000163112,5.006872749617382e-08,1.000001336207398,5.006872749617382e-08,0.9996678038384356,5.006872749617382e-08,1.000000265699297,5.006872749617382e-08,1
5.007034916522181e-08,0,5.007034916522181e-08,1,5.007034916522181e-08,1,5.007034916522181e-08,1,5.007034916522181e-08,0,5.007034916522181e-08,1,5.007034916522181e-08,1,5.007034916522181e-08,0,5.007034916522181e-08,0.9999999554126811,5.007034916522181e-08,1.000002565228045,5.007034916522181e-08,0.9997855496685186,5.007034916522181e-08,1.00000009724249,5.007034916522181e-08,1
5.00722757180245e-08,0,5.00722757180245e-08,1,5.00722757180245e-08,1,5.00722757180245e-08,1,5.00722757180245e-08,0,5.00722757180245e-08,1,5.00722757180245e-08,1,5.00722757180245e-08,0,5.00722757180245e-08,0.9999999699215196,5.00722757180245e-08,1.000003525494639,5.00722757180245e-08,0.9998772367082779,5.00722757180245e-08,1.000000127475323,5.00722757180245e-08,1
5.007398188245637e-08,0,5.007398188245637e-08,1,5.007398188245637e-08,1,5.007398188245637e-08,1,5.007398188245637e-08,0,5.007398188245637e-08,1,5.007398188245637e-08,1,5.007398188245637e-08,0,5.007398188245637e-08,1.000000005369903,5.007398188245637e-08,1.000002281583748,5.007398188245637e-08,0.9999261294160973,5.007398188245637e-08,1.000000001373749,5.007398188245637e-08,1
5.007608227418254e-08,0,5.007608227418254e-08,1,5.007608227418254e-08,1,5.007608227418254e-08,1,5.007608227418254e-08,0,5.007608227418254e-08,1,5.007608227418254e-08,1,5.007608227418254e-08,0,5.007608227418254e-08,0.9999999689461204,5.007608227418254e-08,1.000001086351327,5.007608227418254e-08,0.9999615864919358,5.007608227418254e-08,1.000000063447915,5.007608227418254e-08,1
5.007772660488335e-08,0,5.007772660488335e-08,1,5.007772660488335e-08,1,5.007772660488335e-08,1,5.007772660488335e-08,0,5.007772660488335e-08,1,5.007772660488335e-08,1,5.007772660488335e-08,0,5.007772660488335e-08,0.999999842915509,5.007772660488335e-08,0.9999997259619564,5.007772660488335e-08,0.9999767706343697,5.007772660488335e-08,0.9999999594873855,5.007772660488335e-08,1
5.007944787408337e-08,0,5.007944787408337e-08,1,5.007944787408337e-08,1,5.007944787408337e-08,1,5.007944787408337e-08,0,5.007944787408337e-08,1,5.007944787408337e-08,1,5.007944787408337e-08,0,5.007944787408337e-08,0.999999844758377,5.007944787408337e-08,0.9999996471074128,5.007944787408337e-08,0.9999864911697314,5.007944787408337e-08,1.00000003879343,5.007944787408337e-08,1
5.008058678772083e-08,0,5.008058678772083e-08,1,5.008058678772083e-08,1,5.008058678772083e-08,1,5.008058678772083e-08,0,5.008058678772083e-08,1,5.008058678772083e-08,1,5.008058678772083e-08,0,5.008058678772083e-08,0.9999998903161783,5.008058678772083e-08,0.9999991060802759,5.008058678772083e-08,0.9999903882092019,5.008058678772083e-08,0.999999945398454,5.008058678772083e-08,1
5.008220295984032e-08,0,5.008220295984032e-08,1,5.008220295984032e-08,1,5.008220295984032e-08,1,5.008220295984032e-08,0,5.008220295984032e-08,1,5.008220295984032e-08,1,5.008220295984032e-08,0,5.008220295984032e-08,0.9999999730303997,5.008220295984032e-08,0.9999994684456996,5.008220295984032e-08,0.9999943138453091,5.008220295984032e-08,1.00000002856119,5.008220295984032e-08,1
5.008345108415382e-08,0,5.008345108415382e-08,1,5.008345108415382e-08,1,5.008345108415382e-08,1,5.008345108415382e-08,0,5.008345108415382e-08,1,5.008345108415382e-08,1,5.008345108415382e-08,0,5.008345108415382e-08,0.9999999967226612,5.008345108415382e-08,0.9999991223869382,5.008345108415382e-08,0.9999960784759805,5.008345108415382e-08,0.9999999384206376,5.008345108415382e-08,1
5.008467237585119e-08,0,5.008467237585119e-08,1,5.008467237585119e-08,1,5.008467237585119e-08,1,5.008467237585119e-08,0,5.008467237585119e-08,1,5.008467237585119e-08,1,5.008467237585119e-08,0,5.008467237585119e-08,1.000000021251733,5.008467237585119e-08,0.9999996021260118,5.008467237585119e-08,0.9999974678746549,5.008467237585119e-08,1.000000023208554,5.008467237585119e-08,1
5.008600037537333e-08,0,5.008600037537333e-08,1,5.008600037537333e-08,1,5.008600037537333e-08,1,5.008600037537333e-08,0,5.008600037537333e-08,1,5.008600037537333e-08,1,5.008600037537333e-08,0,5.008600037537333e-08,1.000000013483521,5.008600037537333e-08,0.9999993175440909,5.008600037537333e-08,0.9999983052455169,5.008600037537333e-08,0.999999935494212,5.008600037537333e-08,1
5.008731452463654e-08,0,5.008731452463654e-08,1,5.008731452463654e-08,1,5.008731452463654e-08,1,5.008731452463654e-08,0,5.008731452463654e-08,1,5.008731452463654e-08,1,5.008731452463654e-08,0,5.008731452463654e-08,1.000000014994454,5.008731452463654e-08,0.9999998145215629,5.008731452463654e-08,0.9999990602995323,5.008731452463654e-08,1.000000019799074,5.008731452463654e-08,1
5.008895319053812e-08,0,5.008895319053812e-08,1,5.008895319053812e-08,1,5.008895319053812e-08,1,5.008895319053812e-08,0,5.008895319053812e-08,1,5.008895319053812e-08,1,5.008895319053812e-08,0,5.008895319053812e-08,0.9999999907072564,5.008895319053812e-08,0.9999995481375944,5.008895319053812e-08,0.9999994740584932,5.008895319053812e-08,0.9999999338397288,5.008895319053812e-08,1
5.009117566366069e-08,0,5.009117566366069e-08,1,5.009117566366069e-08,1,5.009117566366069e-08,1,5.009117566366069e-08,0,5.009117566366069e-08,1,5.009117566366069e-08,1,5.009117566366069e-08,0,5.009117566366069e-08,0.9999999808411333,5.009117566366069e-08,1.000000061433555,5.009117566366069e-08,1.000000008041969,5.009117566366069e-08,1.000000017386919,5.009117566366069e-08,1
5.009407468046806e-08,0,5.009407468046806e-08,1,5.009407468046806e-08,1,5.009407468046806e-08,1,5.009407468046806e-08,0,5.009407468046806e-08,1,5.009407468046806e-08,1,5.009407468046806e-08,0,5.009407468046806e-08,0.999999958331365,5.009407468046806e-08,0.9999997850090779,5.009407468046806e-08,1.000000171008863,5.009407468046806e-08,0.9999999325517723,5.009407468046806e-08,1
5.00978286277138e-08,0,5.00978286277138e-08,1,5.00978286277138e-08,1,5.00978286277138e-08,1,5.00978286277138e-08,0,5.00978286277138e-08,1,5.00978286277138e-08,1,5.00978286277138e-08,0,5.00978286277138e-08,0.9999999646993895,5.00978286277138e-08,1.000000231761394,5.00978286277138e-08,1.000000430698188,5.00978286277138e-08,1.000000016016503,5.00978286277138e-08,1
5.010278541449892e-08,0,5.010278541449892e-08,1,5.010278541449892e-08,1,5.010278541449892e-08,1,5.010278541449892e-08,0,5.010278541449892e-08,1,5.010278541449892e-08,1,5.010278541449892e-08,0,5.010278541449892e-08,0.9999999584285413,5.010278541449892e-08,0.9999998686722192,5.010278541449892e-08,1.00000038285936,5.010278541449892e-08,0.9999999320786891,5.010278541449892e-08,1
5.010881045556098e-08,0,5.010881045556098e-08,1,5.010881045556098e-08,1,5.010881045556098e-08,1,5.010881045556098e-08,0,5.010881045556098e-08,1,5.010881045556098e-08,1,5.010881045556098e-08,0,5.010881045556098e-08,0.9999999693354154,5.010881045556098e-08,1.000000239323848,5.010881045556098e-08,1.000000512539168,5.010881045556098e-08,1.000000015534079,5.010881045556098e-08,1
5.011695400158254e-08,0,5.011695400158254e-08,1,5.011695400158254e-08,1,5.011695400158254e-08,1,5.011695400158254e-08,0,5.011695400158254e-08,1,5.011695400158254e-08,1,5.011695400158254e-08,0,5.011695400158254e-08,0.9999999614896672,5.011695400158254e-08,0.9999998446936599,5.011695400158254e-08,1.000000405604731,5.011695400158254e-08,0.9999999320424201,5.011695400158254e-08,1
5.012925395680724e-08,0,5.012925395680724e-08,1,5.012925395680724e-08,1,5.012925395680724e-08,1,5.012925395680724e-08,0,5.012925395680724e-08,1,5.012925395680724e-08,1,5.012925395680724e-08,0,5.012925395680724e-08,0.9999999710759709,5.012925395680724e-08,1.000000217080244,5.012925395680724e-08,1.000000516838137,5.012925395680724e-08,1.000000015358719,5.012925395680724e-08,1
5.015090016445053e-08,0,5.015090016445053e-08,1,5.015090016445053e-08,1,5.015090016445053e-08,1,5.015090016445053e-08,0,5.015090016445053e-08,1,5.015090016445053e-08,1,5.015090016445053e-08,0,5.015090016445053e-08,0.999999961420634,5.015090016445053e-08,0.9999998369613182,5.015090016445053e-08,1.00000040594338,5.015090016445053e-08,0.9999999320271491,5.015090016445053e-08,1
5.017902078122523e-08,0,5.017902078122523e-08,1,5.017902078122523e-08,1,5.017902078122523e-08,1,5.017902078122523e-08,0,5.017902078122523e-08,1,5.017902078122523e-08,1,5.017902078122523e-08,0,5.017902078122523e-08,0.9999999707036195,5.017902078122523e-08,1.000000215985836,5.017902078122523e-08,1.000000516773453,5.017902078122523e-08,1.000000015283118,5.017902078122523e-08,1
5.021645554944644e-08,0,5.021645554944644e-08,1,5.021645554944644e-08,1,5.021645554944644e-08,1,5.021645554944644e-08,0,5.021645554944644e-08,1,5.021645554944644e-08,1,5.021645554944644e-08,0,5.021645554944644e-08,0.999999961574031,5.021645554944644e-08,0.9999998372036585,5.021645554944644e-08,1.000000406011518,5.021645554944644e-08,0.9999999320304994,5.021645554944644e-08,1
5.026503893279421e-08,0,5.026503893279421e-08,1,5.026503893279421e-08,1,5.026503893279421e-08,1,5.026503893279421e-08,0,5.026503893279421e-08,1,5.026503893279421e-08,1,5.026503893279421e-08,0,5.026503893279421e-08,0.999999970635041,5.026503893279421e-08,1.000000215910111,5.026503893279421e-08,1.000000516761782,5.026503893279421e-08,1.000000015256472,5.026503893279421e-08,1
5.033150411750828e-08,0,5.033150411750828e-08,1,5.033150411750828e-08,1,5.033150411750828e-08,1,5.033150411750828e-08,0,5.033150411750828e-08,1,5.033150411750828e-08,1,5.033150411750828e-08,0,5.033150411750828e-08,0.9999999616078822,5.033150411750828e-08,0.999999837321907,5.033150411750828e-08,1.00000040606857,5.033150411750828e-08,0.9999999320414268,5.033150411750828e-08,1
5.042161853193253e-08,0,5.042161853193253e-08,1,5.042161853193253e-08,1,5.042161853193253e-08,1,5.042161853193253e-08,0,5.042161853193253e-08,1,5.042161853193253e-08,1,5.042161853193253e-08,0,5.042161853193253e-08,0.9999999706173536,5.042161853193253e-08,1.000000215859555,5.042161853193253e-08,1.0000005167856,5.042161853193253e-08,1.000000015244189,5.042161853193253e-08,1
5.054482771610005e-08,0,5.054482771610005e-08,1,5.054482771610005e-08,1,5.054482771610005e-08,1,5.054482771610005e-08,0,5.054482771610005e-08,1,5.054482771610005e-08,1,5.054482771610005e-08,0,5.054482771610005e-08,0.9999999616179136,5.054482771610005e-08,0.9999998373752523,5.054482771610005e-08,1.000000406153263,5.054482771610005e-08,0.9999999320490619,5.054482771610005e-08,1
5.071280695556361e-08,0,5.071280695556361e-08,1,5.071280695556361e-08,1,5.071280695556361e-08,1,5.071280695556361e-08,0,5.071280695556361e-08,1,5.071280695556361e-08,1,5.071280695556361e-08,0,5.071280695556361e-08,0.9999999706113255,5.071280695556361e-08,1.000000215832429,5.071280695556361e-08,1.000000516848998,5.071280695556361e-08,1.000000015237972,5.071280695556361e-08,1
5.09433517526098e-08,0,5.09433517526098e-08,1,5.09433517526098e-08,1,5.09433517526098e-08,1,5.09433517526098e-08,0,5.09433517526098e-08,1,5.09433517526098e-08,1,5.09433517526098e-08,0,5.09433517526098e-08,0.9999999616217139,5.09433517526098e-08,0.9999998373930343,5.09433517526098e-08,1.000000406265009,5.09433517526098e-08,0.9999999320534583,5.09433517526098e-08,1
5.126100832994576e-08,0,5.126100832994576e-08,1,5.126100832994576e-08,1,5.126100832994576e-08,1,5.126100832994576e-08,0,5.126100832994576e-08,1,5.126100832994576e-08,1,5.126100832994576e-08,0,5.126100832994576e-08,0.9999999706088517,5.126100832994576e-08,1.000000215820312,5.126100832994576e-08,1.000000516974787,5.126100832994576e-08,1.000000015234692,5.126100832994576e-08,1
5.170026036370491e-08,0,5.170026036370491e-08,1,5.170026036370491e-08,1,5.170026036370491e-08,1,5.170026036370491e-08,0,5.170026036370491e-08,1,5.170026036370491e-08,1,5.170026036370491e-08,0,5.170026036370491e-08,0.9999999616233651,5.170026036370491e-08,0.9999998374025423,5.170026036370491e-08,1.000000406446391,5.170026036370491e-08,0.9999999320558266,5.170026036370491e-08,1
5.230985251896849e-08,0,5.230985251896849e-08,1,5.230985251896849e-08,1,5.230985251896849e-08,1,5.230985251896849e-08,0,5.230985251896849e-08,1,5.230985251896849e-08,1,5.230985251896849e-08,0,5.230985251896849e-08,0.999999970607729,5.230985251896849e-08,1.000000215812997,5.230985251896849e-08,1.000000517183121,5.230985251896849e-08,1.000000015232969,5.230985251896849e-08,1
5.315725598115233e-08,0,5.315725598115233e-08,1,5.315725598115233e-08,1,5.315725598115233e-08,1,5.315725598115233e-08,0,5.315725598115233e-08,1,5.315725598115233e-08,1,5.315725598115233e-08,0,5.315725598115233e-08,0.9999999616241387,5.315725598115233e-08,0.9999998374081621,5.315725598115233e-08,1.000000406705991,5.315725598115233e-08,0.9999999320570681,5.315725598115233e-08,1
5.433936904406331e-08,0,5.433936904406331e-08,1,5.433936904406331e-08,1,5.433936904406331e-08,1,5.433936904406331e-08,0,5.433936904406331e-08,1,5.433936904406331e-08,1,5.433936904406331e-08,0,5.433936904406331e-08,0.9999999706071908,5.433936904406331e-08,1.000000215808758,5.433936904406331e-08,1.000000517486237,5.433936904406331e-08,1.000000015232075,5.433936904406331e-08,1
5.5e-08,0,5.5e-08,1,5.5e-08,1,5.5e-08,1,5.5e-08,0,5.5e-08,1,5.5e-08,1,5.5e-08,0,5.5e-08,0.9999999616247444,5.5e-08,0.999999837413391,5.5e-08,1.000000406944549,5.5e-08,0.9999999320581117,5.5e-08,1
5.5000001e-08,0,5.5000001e-08,0,5.5000001e-08,0,5.5000001e-08,1,5.5000001e-08,0,5.5000001e-08,0,5.5000001e-08,1,5.5000001e-08,0,5.5000001e-08,0.9999999622578399,5.5000001e-08,0.9999998868467675,5.5000001e-08,0.9999885979746986,5.5000001e-08,0.9999790498583678,5.5000001e-08,0
5.500000299999999e-08,0,5.500000299999999e-08,0,5.500000299999999e-08,0,5.500000299999999e-08,1,5.500000299999999e-08,0,5.500000299999999e-08,0,5.500000299999999e-08,1,5.500000299999999e-08,0,5.500000299999999e-08,0.9999999609477814,5.500000299999999e-08,0.9999999456974777,5.500000299999999e-08,0.9999458242564684,5.500000299999999e-08,0.9999065122678227,5.500000299999999e-08,0
5.500000699999998e-08,0,5.500000699999998e-08,0,5.500000699999998e-08,0,5.500000699999998e-08,1,5.500000699999998e-08,0,5.500000699999998e-08,0,5.500000699999998e-08,1,5.500000699999998e-08,0,5.500000699999998e-08,0.9999999519672329,5.500000699999998e-08,1.000000007425992,5.500000699999998e-08,0.9998430003262537,5.500000699999998e-08,0.9997356263223486,5.500000699999998e-08,0
5.500000899999998e-08,0,5.500000899999998e-08,0,5.500000899999998e-08,0,5.500000899999998e-08,1,5.500000899999998e-08,0,5.500000899999998e-08,0,5.500000899999998e-08,1,5.500000899999998e-08,0,5.500000899999998e-08,0.999999942975943,5.500000899999998e-08,1.000000006777652,5.500000899999998e-08,0.9997741800948599,5.500000899999998e-08,0.9997329139926234,5.500000899999998e-08,0
5.500001299999996e-08,0,5.500001299999996e-08,0,5.500001299999996e-08,0,5.500001299999996e-08,1,5.500001299999996e-08,0,5.500001299999996e-08,0,5.500001299999996e-08,1,5.500001299999996e-08,0,5.500001299999996e-08,0.9999999212806545,5.500001299999996e-08,0.9999999974255012,5.500001299999996e-08,0.9996364761966733,5.500001299999996e-08,0.9995853082587427,5.500001299999996e-08,0
5.500001499999996e-08,0,5.500001499999996e-08,0,5.500001499999996e-08,0,5.500001499999996e-08,1,5.500001499999996e-08,0,5.500001499999996e-08,0,5.500001499999996e-08,1,5.500001499999996e-08,0,5.500001499999996e-08,0.9999999100627069,5.500001499999996e-08,0.9999999916373629,5.500001499999996e-08,0.999573619766792,5.500001499999996e-08,0.9995127192066674,5.500001499999996e-08,0
