/c4 X,/c4 Y,/s3 X,/s3 Y,/s2 X,/s2 Y,/s1 X,/s1 Y,/s0 X,/s0 Y,/b3 X,/b3 Y,/a3 X,/a3 Y,/b2 X,/b2 Y,/a2 X,/a2 Y,/b1 X,/b1 Y,/a1 X,/a1 Y,/b0 X,/b0 Y,/a0 X,/a0 Y,/c0 X,/c0 Y
4.500002400000009e-08,1.000002093412416,4.500002400000009e-08,2.241611913131446e-05,4.500002400000009e-08,6.151408255711134e-05,4.500002400000009e-08,1.05050094381716e-05,4.500002400000009e-08,1.003342176698721,4.500002400000009e-08,1,4.500002400000009e-08,1,4.500002400000009e-08,1,4.500002400000009e-08,1,4.500002400000009e-08,1,4.500002400000009e-08,1,4.500002400000009e-08,0,4.500002400000009e-08,1,4.500002400000009e-08,1
4.500003920402587e-08,1.000003528065286,4.500003920402587e-08,3.299259868692276e-05,4.500003920402587e-08,9.574670878739061e-05,4.500003920402587e-08,1.100376496617119e-05,4.500003920402587e-08,1.0054717501381,4.500003920402587e-08,1,4.500003920402587e-08,1,4.500003920402587e-08,1,4.500003920402587e-08,1,4.500003920402587e-08,1,4.500003920402587e-08,1,4.500003920402587e-08,0,4.500003920402587e-08,1,4.500003920402587e-08,1
4.500006716767623e-08,1.000006125614689,4.500006716767623e-08,5.275919608244234e-05,4.500006716767623e-08,0.0001590552732034335,4.500006716767623e-08,1.191857781062276e-05,4.500006716767623e-08,1.009441934271288,4.500006716767623e-08,1,4.500006716767623e-08,1,4.500006716767623e-08,1,4.500006716767623e-08,1,4.500006716767623e-08,1,4.500006716767623e-08,1,4.500006716767623e-08,0,4.500006716767623e-08,1,4.500006716767623e-08,1
4.500012276831402e-08,1.000011215789569,4.500012276831402e-08,9.325319528693476e-05,4.500012276831402e-08,0.0002890302143809797,4.500012276831402e-08,1.3793757343185e-05,4.500012276831402e-08,1.017523407163586,4.500012276831402e-08,1,4.500012276831402e-08,1,4.500012276831402e-08,1,4.500012276831402e-08,1,4.500012276831402e-08,1,4.500012276831402e-08,1,4.500012276831402e-08,0,4.500012276831402e-08,1,4.500012276831402e-08,1
4.500016287691052e-08,1.000014847537304,4.500016287691052e-08,0.0001233244019491082,4.500016287691052e-08,0.0003823088166712522,4.500016287691052e-08,1.525521813361556e-05,4.500016287691052e-08,1.023464969939563,4.500016287691052e-08,1,4.500016287691052e-08,1,4.500016287691052e-08,1,4.500016287691052e-08,1,4.500016287691052e-08,1,4.500016287691052e-08,1,4.500016287691052e-08,0,4.500016287691052e-08,1,4.500016287691052e-08,1
4.500020230832603e-08,1.000025110971634,4.500020230832603e-08,0.0001145320184883608,4.500020230832603e-08,0.0003479232852487053,4.500020230832603e-08,1.856784177135728e-05,4.500020230832603e-08,1.029402089448235,4.500020230832603e-08,1,4.500020230832603e-08,1,4.500020230832603e-08,1,4.500020230832603e-08,1,4.500020230832603e-08,1,4.500020230832603e-08,1,4.500020230832603e-08,0,4.500020230832603e-08,1,4.500020230832603e-08,1
4.500021719174894e-08,1.000026944670807,4.500021719174894e-08,0.000124929137326575,4.500021719174894e-08,0.0003808101829504966,4.500021719174894e-08,1.942850874142878e-05,4.500021719174894e-08,1.03168133621937,4.500021719174894e-08,1,4.500021719174894e-08,1,4.500021719174894e-08,1,4.500021719174894e-08,1,4.500021719174894e-08,1,4.500021719174894e-08,1,4.500021719174894e-08,0,4.500021719174894e-08,1,4.500021719174894e-08,1
4.500022453905091e-08,1.000027834422414,4.500022453905091e-08,0.0001287786131017464,4.500022453905091e-08,0.0003922773747608821,4.500022453905091e-08,1.966657089654724e-05,4.500022453905091e-08,1.032816959162786,4.500022453905091e-08,1,4.500022453905091e-08,1,4.500022453905091e-08,1,4.500022453905091e-08,1,4.500022453905091e-08,1,4.500022453905091e-08,1,4.500022453905091e-08,0,4.500022453905091e-08,1,4.500022453905091e-08,1
4.500023923365485e-08,1.000029646464346,4.500023923365485e-08,0.0001387603388515674,4.500023923365485e-08,0.0004229117194759566,4.500023923365485e-08,2.049880099328508e-05,4.500023923365485e-08,1.035114564636252,4.500023923365485e-08,1,4.500023923365485e-08,1,4.500023923365485e-08,1,4.500023923365485e-08,1,4.500023923365485e-08,1,4.500023923365485e-08,1,4.500023923365485e-08,0,4.500023923365485e-08,1,4.500023923365485e-08,1
4.50002421247984e-08,1.000030011855122,4.50002421247984e-08,0.0001404013892336696,4.50002421247984e-08,0.0004278471541394079,4.50002421247984e-08,2.062272082695437e-05,4.50002421247984e-08,1.03557167141448,4.50002421247984e-08,1,4.50002421247984e-08,1,4.50002421247984e-08,1,4.50002421247984e-08,1,4.50002421247984e-08,1,4.50002421247984e-08,1,4.50002421247984e-08,0,4.50002421247984e-08,1,4.50002421247984e-08,1
4.500024357037017e-08,1.000030189430593,4.500024357037017e-08,0.0001414292512769707,4.500024357037017e-08,0.0004308762845339112,4.500024357037017e-08,2.069653369064307e-05,4.500024357037017e-08,1.035800666129522,4.500024357037017e-08,1,4.500024357037017e-08,1,4.500024357037017e-08,1,4.500024357037017e-08,1,4.500024357037017e-08,1,4.500024357037017e-08,1,4.500024357037017e-08,0,4.500024357037017e-08,1,4.500024357037017e-08,1
4.500024429315606e-08,1.000030280174902,4.500024429315606e-08,0.0001419049136613997,4.500024429315606e-08,0.0004323160967451181,4.500024429315606e-08,2.073898985252132e-05,4.500024429315606e-08,1.035915291195441,4.500024429315606e-08,1,4.500024429315606e-08,1,4.500024429315606e-08,1,4.500024429315606e-08,1,4.500024429315606e-08,1,4.500024429315606e-08,1,4.500024429315606e-08,0,4.500024429315606e-08,1,4.500024429315606e-08,1
4.500024573872783e-08,1.000030461383394,4.500024573872783e-08,0.0001428719037467134,4.500024573872783e-08,0.000435222433055786,4.500024573872783e-08,2.081847354189688e-05,4.500024573872783e-08,1.036144819223828,4.500024573872783e-08,1,4.500024573872783e-08,1,4.500024573872783e-08,1,4.500024573872783e-08,1,4.500024573872783e-08,1,4.500024573872783e-08,1,4.500024573872783e-08,0,4.500024573872783e-08,1,4.500024573872783e-08,1
4.500024862987137e-08,1.000030824519634,4.500024862987137e-08,0.0001448164623665789,4.500024862987137e-08,0.0004410562432978162,4.500024862987137e-08,2.097209017811362e-05,4.500024862987137e-08,1.036604541536197,4.500024862987137e-08,1,4.500024862987137e-08,1,4.500024862987137e-08,1,4.500024862987137e-08,1,4.500024862987137e-08,1,4.500024862987137e-08,1,4.500024862987137e-08,0,4.500024862987137e-08,1,4.500024862987137e-08,1
4.500025177632485e-08,1.000031221867979,4.500025177632485e-08,0.0001469432672572581,4.500025177632485e-08,0.0004474330614432429,4.500025177632485e-08,2.112866680662787e-05,4.500025177632485e-08,1.03710633069347,4.500025177632485e-08,1,4.500025177632485e-08,1,4.500025177632485e-08,1,4.500025177632485e-08,1,4.500025177632485e-08,1,4.500025177632485e-08,1,4.500025177632485e-08,0,4.500025177632485e-08,1,4.500025177632485e-08,1
4.500025264938982e-08,1.000031332533835,4.500025264938982e-08,0.0001475360708533222,4.500025264938982e-08,0.0004492082808610449,4.500025264938982e-08,2.117006007184041e-05,4.500025264938982e-08,1.037246107298094,4.500025264938982e-08,1,4.500025264938982e-08,1,4.500025264938982e-08,1,4.500025264938982e-08,1,4.500025264938982e-08,1,4.500025264938982e-08,1,4.500025264938982e-08,0,4.500025264938982e-08,1,4.500025264938982e-08,1
4.500025439551976e-08,1.000031554609254,4.500025439551976e-08,0.0001487266656944474,4.500025439551976e-08,0.0004527672514422063,4.500025439551976e-08,2.12509753355944e-05,4.500025439551976e-08,1.037526266299087,4.500025439551976e-08,1,4.500025439551976e-08,1,4.500025439551976e-08,1,4.500025439551976e-08,1,4.500025439551976e-08,1,4.500025439551976e-08,1,4.500025439551976e-08,0,4.500025439551976e-08,1,4.500025439551976e-08,1
4.500025788777964e-08,1.000032001522269,4.500025788777964e-08,0.0001511342309343192,4.500025788777964e-08,0.0004599248932106068,4.500025788777964e-08,2.140923101224137e-05,4.500025788777964e-08,1.038089877510538,4.500025788777964e-08,1,4.500025788777964e-08,1,4.500025788777964e-08,1,4.500025788777964e-08,1,4.500025788777964e-08,1,4.500025788777964e-08,1,4.500025788777964e-08,0,4.500025788777964e-08,1,4.500025788777964e-08,1
4.500026487229939e-08,1.000032907687865,4.500026487229939e-08,0.0001561046060083127,4.500026487229939e-08,0.0004744456357684517,4.500026487229939e-08,2.172625629062892e-05,4.500026487229939e-08,1.03923462019632,4.500026487229939e-08,1,4.500026487229939e-08,1,4.500026487229939e-08,1,4.500026487229939e-08,1,4.500026487229939e-08,1,4.500026487229939e-08,1,4.500026487229939e-08,0,4.500026487229939e-08,1,4.500026487229939e-08,1
4.500026769646971e-08,1.000033279527936,4.500026769646971e-08,0.0001581832575607713,4.500026769646971e-08,0.0004804105565812947,4.500026769646971e-08,2.185696203372854e-05,4.500026769646971e-08,1.03970536672484,4.500026769646971e-08,1,4.500026769646971e-08,1,4.500026769646971e-08,1,4.500026769646971e-08,1,4.500026769646971e-08,1,4.500026769646971e-08,1,4.500026769646971e-08,0,4.500026769646971e-08,1,4.500026769646971e-08,1
4.500027334481035e-08,1.000034034797044,4.500027334481035e-08,0.0001624213564384353,4.500027334481035e-08,0.0004925125199073705,4.500027334481035e-08,2.212438877020885e-05,4.500027334481035e-08,1.040660793358804,4.500027334481035e-08,1,4.500027334481035e-08,1,4.500027334481035e-08,1,4.500027334481035e-08,1,4.500027334481035e-08,1,4.500027334481035e-08,1,4.500027334481035e-08,0,4.500027334481035e-08,1,4.500027334481035e-08,1
4.500027894325631e-08,1.00003479722141,4.500027894325631e-08,0.000166171216912879,4.500027894325631e-08,0.0005042901188992731,4.500027894325631e-08,2.239300029766979e-05,4.500027894325631e-08,1.041574358190807,4.500027894325631e-08,1,4.500027894325631e-08,1,4.500027894325631e-08,1,4.500027894325631e-08,1,4.500027894325631e-08,1,4.500027894325631e-08,1,4.500027894325631e-08,0,4.500027894325631e-08,1,4.500027894325631e-08,1
4.500028020065894e-08,1.000034969970102,4.500028020065894e-08,0.0001668698315982569,4.500028020065894e-08,0.0005068224412766896,4.500028020065894e-08,2.245311795399066e-05,4.500028020065894e-08,1.041766492287348,4.500028020065894e-08,1,4.500028020065894e-08,1,4.500028020065894e-08,1,4.500028020065894e-08,1,4.500028020065894e-08,1,4.500028020065894e-08,1,4.500028020065894e-08,0,4.500028020065894e-08,1,4.500028020065894e-08,1
4.50002827154642e-08,1.000035313212697,4.50002827154642e-08,0.0001681853683054248,4.50002827154642e-08,0.0005117108437298555,4.50002827154642e-08,2.257166299080217e-05,4.50002827154642e-08,1.042135302357586,4.50002827154642e-08,1,4.50002827154642e-08,1,4.50002827154642e-08,1,4.50002827154642e-08,1,4.50002827154642e-08,1,4.50002827154642e-08,1,4.50002827154642e-08,0,4.50002827154642e-08,1,4.50002827154642e-08,1
4.500028649896667e-08,1.000035819744569,4.500028649896667e-08,0.00017018401048406,4.500028649896667e-08,0.0005188883659432254,4.500028649896667e-08,2.274270645204041e-05,4.500028649896667e-08,1.042676042834233,4.500028649896667e-08,1,4.500028649896667e-08,1,4.500028649896667e-08,1,4.500028649896667e-08,1,4.500028649896667e-08,1,4.500028649896667e-08,1,4.500028649896667e-08,0,4.500028649896667e-08,1,4.500028649896667e-08,1
4.500029088064037e-08,1.000036397414769,4.500029088064037e-08,0.0001725489378180398,4.500029088064037e-08,0.0005272247298220589,4.500029088064037e-08,2.292859482184169e-05,4.500029088064037e-08,1.043301244635692,4.500029088064037e-08,1,4.500029088064037e-08,1,4.500029088064037e-08,1,4.500029088064037e-08,1,4.500029088064037e-08,1,4.500029088064037e-08,1,4.500029088064037e-08,0,4.500029088064037e-08,1,4.500029088064037e-08,1
4.500029202383964e-08,1.00003654784257,4.500029202383964e-08,0.000173167393257906,4.500029202383964e-08,0.0005294127650835958,4.500029202383964e-08,2.297533824193209e-05,4.500029202383964e-08,1.043465006098877,4.500029202383964e-08,1,4.500029202383964e-08,1,4.500029202383964e-08,1,4.500029202383964e-08,1,4.500029202383964e-08,1,4.500029202383964e-08,1,4.500029202383964e-08,0,4.500029202383964e-08,1,4.500029202383964e-08,1
4.500029431023819e-08,1.000036849669618,4.500029431023819e-08,0.0001744098726599438,4.500029431023819e-08,0.0005337940588431291,4.500029431023819e-08,2.306844472239665e-05,4.500029431023819e-08,1.043792786561289,4.500029431023819e-08,1,4.500029431023819e-08,1,4.500029431023819e-08,1,4.500029431023819e-08,1,4.500029431023819e-08,1,4.500029431023819e-08,1,4.500029431023819e-08,0,4.500029431023819e-08,1,4.500029431023819e-08,1
4.500029888303529e-08,1.00003745841783,4.500029888303529e-08,0.0001769085388761835,4.500029888303529e-08,0.0005425881205796786,4.500029888303529e-08,2.325568658796449e-05,4.500029888303529e-08,1.044450370400985,4.500029888303529e-08,1,4.500029888303529e-08,1,4.500029888303529e-08,1,4.500029888303529e-08,1,4.500029888303529e-08,1,4.500029888303529e-08,1,4.500029888303529e-08,0,4.500029888303529e-08,1,4.500029888303529e-08,1
4.500030802862949e-08,1.000038702169322,4.500030802862949e-08,0.0001819581519181707,4.500030802862949e-08,0.0005603110396004698,4.500030802862949e-08,2.363794879087878e-05,4.500030802862949e-08,1.045773156780411,4.500030802862949e-08,1,4.500030802862949e-08,1,4.500030802862949e-08,1,4.500030802862949e-08,1,4.500030802862949e-08,1,4.500030802862949e-08,1,4.500030802862949e-08,0,4.500030802862949e-08,1,4.500030802862949e-08,1
4.500032631981788e-08,1.000041306129786,4.500032631981788e-08,0.0001923082715051379,4.500032631981788e-08,0.0005962883877676034,4.500032631981788e-08,2.443822677029332e-05,4.500032631981788e-08,1.048451366478958,4.500032631981788e-08,1,4.500032631981788e-08,1,4.500032631981788e-08,1,4.500032631981788e-08,1,4.500032631981788e-08,1,4.500032631981788e-08,1,4.500032631981788e-08,0,4.500032631981788e-08,1,4.500032631981788e-08,1
4.500036290219467e-08,1.000047066398146,4.500036290219467e-08,0.0002140411158957411,4.500036290219467e-08,0.0006703865462122768,4.500036290219467e-08,2.61971398213132e-05,4.500036290219467e-08,1.053936837476241,4.500036290219467e-08,1,4.500036290219467e-08,1,4.500036290219467e-08,1,4.500036290219467e-08,1,4.500036290219467e-08,1,4.500036290219467e-08,1,4.500036290219467e-08,0,4.500036290219467e-08,1,4.500036290219467e-08,1
4.500042586353736e-08,1.000058894906128,4.500042586353736e-08,0.0002552167338261384,4.500042586353736e-08,0.0008044474100986819,4.500042586353736e-08,2.975973257969123e-05,4.500042586353736e-08,1.063770585191942,4.500042586353736e-08,1,4.500042586353736e-08,1,4.500042586353736e-08,1,4.500042586353736e-08,1,4.500042586353736e-08,1,4.500042586353736e-08,1,4.500042586353736e-08,0,4.500042586353736e-08,1,4.500042586353736e-08,1
4.500045362640901e-08,1.0000646120118,4.500045362640901e-08,0.0002748549228187158,4.500045362640901e-08,0.0008657405356078309,4.500045362640901e-08,3.149910196445828e-05,4.500045362640901e-08,1.068225430123304,4.500045362640901e-08,1,4.500045362640901e-08,1,4.500045362640901e-08,1,4.500045362640901e-08,1,4.500045362640901e-08,1,4.500045362640901e-08,1,4.500045362640901e-08,0,4.500045362640901e-08,1,4.500045362640901e-08,1
4.500046244056623e-08,1.000066477218921,4.500046244056623e-08,0.0002813807135182225,4.500046244056623e-08,0.0008855166717967709,4.500046244056623e-08,3.207050278018894e-05,4.500046244056623e-08,1.069660643505515,4.500046244056623e-08,1,4.500046244056623e-08,1,4.500046244056623e-08,1,4.500046244056623e-08,1,4.500046244056623e-08,1,4.500046244056623e-08,1,4.500046244056623e-08,0,4.500046244056623e-08,1,4.500046244056623e-08,1
4.500048006888067e-08,1.000070802135596,4.500048006888067e-08,0.0002959040359004885,4.500048006888067e-08,0.0009262611538141217,4.500048006888067e-08,3.33763378468329e-05,4.500048006888067e-08,1.072642129622498,4.500048006888067e-08,1,4.500048006888067e-08,1,4.500048006888067e-08,1,4.500048006888067e-08,1,4.500048006888067e-08,1,4.500048006888067e-08,1,4.500048006888067e-08,0,4.500048006888067e-08,1,4.500048006888067e-08,1
4.500048446199314e-08,1.000072039464735,4.500048446199314e-08,0.0002999170775645646,4.500048446199314e-08,0.0009367319406224283,4.500048446199314e-08,3.374761513527191e-05,4.500048446199314e-08,1.073416617056097,4.500048446199314e-08,1,4.500048446199314e-08,1,4.500048446199314e-08,1,4.500048446199314e-08,1,4.500048446199314e-08,1,4.500048446199314e-08,1,4.500048446199314e-08,0,4.500048446199314e-08,1,4.500048446199314e-08,1
4.500049324821808e-08,1.000074919748044,4.500049324821808e-08,0.0003074825706658004,4.500049324821808e-08,0.0009583423299055799,4.500049324821808e-08,3.459833628670141e-05,4.500049324821808e-08,1.075024626327571,4.500049324821808e-08,1,4.500049324821808e-08,1,4.500049324821808e-08,1,4.500049324821808e-08,1,4.500049324821808e-08,1,4.500049324821808e-08,1,4.500049324821808e-08,0,4.500049324821808e-08,1,4.500049324821808e-08,1
4.500049529549192e-08,1.000075685428303,4.500049529549192e-08,0.0003089383756048333,4.500049529549192e-08,0.0009634950340399155,4.500049529549192e-08,3.482137087679424e-05,4.500049529549192e-08,1.07540665378265,4.500049529549192e-08,1,4.500049529549192e-08,1,4.500049529549192e-08,1,4.500049529549192e-08,1,4.500049529549192e-08,1,4.500049529549192e-08,1,4.500049529549192e-08,0,4.500049529549192e-08,1,4.500049529549192e-08,1
4.500049939003959e-08,1.000077357460617,4.500049939003959e-08,0.0003111780676829473,4.500049939003959e-08,0.0009736083602010972,4.500049939003959e-08,3.529529514020518e-05,4.500049939003959e-08,1.076118770326163,4.500049939003959e-08,1,4.500049939003959e-08,1,4.500049939003959e-08,1,4.500049939003959e-08,1,4.500049939003959e-08,1,4.500049939003959e-08,1,4.500049939003959e-08,0,4.500049939003959e-08,1,4.500049939003959e-08,1
4.500050387418406e-08,1.000079421114337,4.500050387418406e-08,0.0003132800823763853,4.500050387418406e-08,0.0009836725667436319,4.500050387418406e-08,3.581634493713824e-05,4.500050387418406e-08,1.076775888358157,4.500050387418406e-08,1,4.500050387418406e-08,1,4.500050387418406e-08,1,4.500050387418406e-08,1,4.500050387418406e-08,1,4.500050387418406e-08,1,4.500050387418406e-08,0,4.500050387418406e-08,1,4.500050387418406e-08,1
4.500050508070863e-08,1.000080015456327,4.500050508070863e-08,0.0003138735999261143,4.500050508070863e-08,0.0009861218779043637,4.500050508070863e-08,3.594731021913042e-05,4.500050508070863e-08,1.076932508148412,4.500050508070863e-08,1,4.500050508070863e-08,1,4.500050508070863e-08,1,4.500050508070863e-08,1,4.500050508070863e-08,1,4.500050508070863e-08,1,4.500050508070863e-08,0,4.500050508070863e-08,1,4.500050508070863e-08,1
4.500050749375775e-08,1.00008120114247,4.500050749375775e-08,0.0003150593448300027,4.500050749375775e-08,0.0009908499586869517,4.500050749375775e-08,3.616467106720682e-05,4.500050749375775e-08,1.077241680509175,4.500050749375775e-08,1,4.500050749375775e-08,1,4.500050749375775e-08,1,4.500050749375775e-08,1,4.500050749375775e-08,1,4.500050749375775e-08,1,4.500050749375775e-08,0,4.500050749375775e-08,1,4.500050749375775e-08,1
4.500051146900441e-08,1.000082717621044,4.500051146900441e-08,0.0003169345483852667,4.500051146900441e-08,0.0009985557454992389,4.500051146900441e-08,3.634024366293977e-05,4.500051146900441e-08,1.077749493695942,4.500051146900441e-08,1,4.500051146900441e-08,1,4.500051146900441e-08,1,4.500051146900441e-08,1,4.500051146900441e-08,1,4.500051146900441e-08,1,4.500051146900441e-08,0,4.500051146900441e-08,1,4.500051146900441e-08,1
4.500051571404051e-08,1.000083146206334,4.500051571404051e-08,0.0003187859933233954,4.500051571404051e-08,0.00100680453494091,4.500051571404051e-08,3.6316926281068e-05,4.500051571404051e-08,1.078291303364727,4.500051571404051e-08,1,4.500051571404051e-08,1,4.500051571404051e-08,1,4.500051571404051e-08,1,4.500051571404051e-08,1,4.500051571404051e-08,1,4.500051571404051e-08,0,4.500051571404051e-08,1,4.500051571404051e-08,1
4.500051690322821e-08,1.000083011459429,4.500051690322821e-08,0.000319267562494407,4.500051690322821e-08,0.0010091149963406,4.500051690322821e-08,3.628839208382479e-05,4.500051690322821e-08,1.078443054389424,4.500051690322821e-08,1,4.500051690322821e-08,1,4.500051690322821e-08,1,4.500051690322821e-08,1,4.500051690322821e-08,1,4.500051690322821e-08,1,4.500051690322821e-08,0,4.500051690322821e-08,1,4.500051690322821e-08,1
4.500051928160362e-08,1.000082590877789,4.500051928160362e-08,0.0003202052480646053,4.500051928160362e-08,0.001013740427057601,4.500051928160362e-08,3.623325163123597e-05,4.500051928160362e-08,1.078746671917258,4.500051928160362e-08,1,4.500051928160362e-08,1,4.500051928160362e-08,1,4.500051928160362e-08,1,4.500051928160362e-08,1,4.500051928160362e-08,1,4.500051928160362e-08,0,4.500051928160362e-08,1,4.500051928160362e-08,1
4.500052360467342e-08,1.000081750842253,4.500052360467342e-08,0.0003218955139925058,4.500052360467342e-08,0.001022148663336672,4.500052360467342e-08,3.613918229612285e-05,4.500052360467342e-08,1.079298811516022,4.500052360467342e-08,1,4.500052360467342e-08,1,4.500052360467342e-08,1,4.500052360467342e-08,1,4.500052360467342e-08,1,4.500052360467342e-08,1,4.500052360467342e-08,0,4.500052360467342e-08,1,4.500052360467342e-08,1
4.500053225081301e-08,1.000080206348865,4.500053225081301e-08,0.0003252915878950786,4.500053225081301e-08,0.001038978767357323,4.500053225081301e-08,3.594737906815049e-05,4.500053225081301e-08,1.080404186287896,4.500053225081301e-08,1,4.500053225081301e-08,1,4.500053225081301e-08,1,4.500053225081301e-08,1,4.500053225081301e-08,1,4.500053225081301e-08,1,4.500053225081301e-08,0,4.500053225081301e-08,1,4.500053225081301e-08,1
4.500054954309219e-08,1.000077223140748,4.500054954309219e-08,0.0003321260053957521,4.500054954309219e-08,0.001072707027420205,4.500054954309219e-08,3.555517722751733e-05,4.500054954309219e-08,1.082618796745884,4.500054954309219e-08,1,4.500054954309219e-08,1,4.500054954309219e-08,1,4.500054954309219e-08,1,4.500054954309219e-08,1,4.500054954309219e-08,1,4.500054954309219e-08,0,4.500054954309219e-08,1,4.500054954309219e-08,1
4.500058412765056e-08,1.00007143187488,4.500058412765056e-08,0.0003459310365551048,4.500058412765056e-08,0.001140430096281528,4.500058412765056e-08,3.479011526233436e-05,4.500058412765056e-08,1.087069897100371,4.500058412765056e-08,1,4.500058412765056e-08,1,4.500058412765056e-08,1,4.500058412765056e-08,1,4.500058412765056e-08,1,4.500058412765056e-08,1,4.500058412765056e-08,0,4.500058412765056e-08,1,4.500058412765056e-08,1
4.500065329676729e-08,1.000060636740342,4.500065329676729e-08,0.0003742148336490585,4.500065329676729e-08,0.001277085274515716,4.500065329676729e-08,3.333012051138582e-05,4.500065329676729e-08,1.096111735941127,4.500065329676729e-08,1,4.500065329676729e-08,1,4.500065329676729e-08,1,4.500065329676729e-08,1,4.500065329676729e-08,1,4.500065329676729e-08,1,4.500065329676729e-08,0,4.500065329676729e-08,1,4.500065329676729e-08,1
4.500074921368253e-08,1.000047237805943,4.500074921368253e-08,0.0004153044023258611,4.500074921368253e-08,0.001471396791023508,4.500074921368253e-08,3.150145032105881e-05,4.500074921368253e-08,1.109638641002928,4.500074921368253e-08,1,4.500074921368253e-08,1,4.500074921368253e-08,1,4.500074921368253e-08,1,4.500074921368253e-08,1,4.500074921368253e-08,1,4.500074921368253e-08,0,4.500074921368253e-08,1,4.500074921368253e-08,1
4.500076657812628e-08,1.000045005921463,4.500076657812628e-08,0.0004230254698699032,4.500076657812628e-08,0.001507600841360878,4.500076657812628e-08,3.120104692388095e-05,4.500076657812628e-08,1.112360493630791,4.500076657812628e-08,1,4.500076657812628e-08,1,4.500076657812628e-08,1,4.500076657812628e-08,1,4.500076657812628e-08,1,4.500076657812628e-08,1,4.500076657812628e-08,0,4.500076657812628e-08,1,4.500076657812628e-08,1
4.500077526034816e-08,1.000043906117585,4.500077526034816e-08,0.0004269234061684545,4.500077526034816e-08,0.001525993631695518,4.500077526034816e-08,3.10570968913021e-05,4.500077526034816e-08,1.11382995670196,4.500077526034816e-08,1,4.500077526034816e-08,1,4.500077526034816e-08,1,4.500077526034816e-08,1,4.500077526034816e-08,1,4.500077526034816e-08,1,4.500077526034816e-08,0,4.500077526034816e-08,1,4.500077526034816e-08,1
4.500079262479192e-08,1.000041750059489,4.500079262479192e-08,0.0004348161026645982,4.500079262479192e-08,0.001563852211538213,4.500079262479192e-08,3.078875444501325e-05,4.500079262479192e-08,1.1173465389966,4.500079262479192e-08,1,4.500079262479192e-08,1,4.500079262479192e-08,1,4.500079262479192e-08,1,4.500079262479192e-08,1,4.500079262479192e-08,1,4.500079262479192e-08,0,4.500079262479192e-08,1,4.500079262479192e-08,1
4.500081300513805e-08,1.000039284886978,4.500081300513805e-08,0.0004442610408385544,4.500081300513805e-08,0.001611962017906825,4.500081300513805e-08,3.051011257133886e-05,4.500081300513805e-08,1.121421005129867,4.500081300513805e-08,1,4.500081300513805e-08,1,4.500081300513805e-08,1,4.500081300513805e-08,1,4.500081300513805e-08,1,4.500081300513805e-08,1,4.500081300513805e-08,0,4.500081300513805e-08,1,4.500081300513805e-08,1
4.500081763271809e-08,1.000038735529948,4.500081763271809e-08,0.000446440487145912,4.500081763271809e-08,0.00162376609373043,4.500081763271809e-08,3.04494161826333e-05,4.500081763271809e-08,1.121706555679312,4.500081763271809e-08,1,4.500081763271809e-08,1,4.500081763271809e-08,1,4.500081763271809e-08,1,4.500081763271809e-08,1,4.500081763271809e-08,1,4.500081763271809e-08,0,4.500081763271809e-08,1,4.500081763271809e-08,1
4.500082688787815e-08,1.000037646263503,4.500082688787815e-08,0.0004508618730222122,4.500082688787815e-08,0.001649692742727425,4.500082688787815e-08,3.032045583134877e-05,4.500082688787815e-08,1.121535443590502,4.500082688787815e-08,1,4.500082688787815e-08,1,4.500082688787815e-08,1,4.500082688787815e-08,1,4.500082688787815e-08,1,4.500082688787815e-08,1,4.500082688787815e-08,0,4.500082688787815e-08,1,4.500082688787815e-08,1
4.500083124384537e-08,1.000037138743419,4.500083124384537e-08,0.0004529775595969056,4.500083124384537e-08,0.001663420272319314,4.500083124384537e-08,3.026094260471937e-05,4.500083124384537e-08,1.121518225239437,4.500083124384537e-08,1,4.500083124384537e-08,1,4.500083124384537e-08,1,4.500083124384537e-08,1,4.500083124384537e-08,1,4.500083124384537e-08,1,4.500083124384537e-08,0,4.500083124384537e-08,1,4.500083124384537e-08,1
4.500083905897476e-08,1.000036235556461,4.500083905897476e-08,0.0004568365854053157,4.500083905897476e-08,0.0016907117315858,4.500083905897476e-08,3.017369647558803e-05,4.500083905897476e-08,1.121428328062353,4.500083905897476e-08,1,4.500083905897476e-08,1,4.500083905897476e-08,1,4.500083905897476e-08,1,4.500083905897476e-08,1,4.500083905897476e-08,1,4.500083905897476e-08,0,4.500083905897476e-08,1,4.500083905897476e-08,1
4.500084244167236e-08,1.00003584792495,4.500084244167236e-08,0.0004585061625170182,4.500084244167236e-08,0.001700468790135816,4.500084244167236e-08,3.01370297998859e-05,4.500084244167236e-08,1.121399780864279,4.500084244167236e-08,1,4.500084244167236e-08,1,4.500084244167236e-08,1,4.500084244167236e-08,1,4.500084244167236e-08,1,4.500084244167236e-08,1,4.500084244167236e-08,0,4.500084244167236e-08,1,4.500084244167236e-08,1
4.500084917715596e-08,1.00003508128954,4.500084917715596e-08,0.0004616445656836167,4.500084917715596e-08,0.001706889598927727,4.500084917715596e-08,3.000735730930649e-05,4.500084917715596e-08,1.121336827626773,4.500084917715596e-08,1,4.500084917715596e-08,1,4.500084917715596e-08,1,4.500084917715596e-08,1,4.500084917715596e-08,1,4.500084917715596e-08,1,4.500084917715596e-08,0,4.500084917715596e-08,1,4.500084917715596e-08,1
