/a X,/a Y,/b X,/b Y,/Cin X,/Cin Y,/G X,/G Y,/P X,/P Y,/S X,/S Y,/Cout X,/Cout Y
3.765584555094989e-08,0,3.765584555094989e-08,1,3.765584555094989e-08,0,3.765584555094989e-08,0.02809780613656528,3.765584555094989e-08,0.830767715361808,3.765584555094989e-08,-0.02610593071818546,3.765584555094989e-08,0.8906107695950333
3.765742967913881e-08,0,3.765742967913881e-08,1,3.765742967913881e-08,0,3.765742967913881e-08,0.02449996046971164,3.765742967913881e-08,0.8489279555796146,3.765742967913881e-08,-0.03157780264500366,3.765742967913881e-08,0.7413144582946074
3.765912424685857e-08,0,3.765912424685857e-08,1,3.765912424685857e-08,0,3.765912424685857e-08,0.02058644486836619,3.765912424685857e-08,0.8661903682654623,3.765912424685857e-08,-0.0386499459735834,3.765912424685857e-08,0.5614554926434735
3.76608855343676e-08,0,3.76608855343676e-08,1,3.76608855343676e-08,0,3.76608855343676e-08,0.01706090598152496,3.76608855343676e-08,0.8819353048122579,3.76608855343676e-08,-0.04752487514124846,3.76608855343676e-08,0.369806272854506
3.766257669029867e-08,0,3.766257669029867e-08,1,3.766257669029867e-08,0,3.766257669029867e-08,0.01455562295113714,3.766257669029867e-08,0.8952558852839605,3.766257669029867e-08,-0.05630098391737651,3.766257669029867e-08,0.2025002418917828
3.766414765619037e-08,0,3.766414765619037e-08,1,3.766414765619037e-08,0,3.766414765619037e-08,0.01329185186571071,3.766414765619037e-08,0.9062929129917411,3.766414765619037e-08,-0.06330731301939689,3.766414765619037e-08,0.09663427654860622
3.766541203799123e-08,0,3.766541203799123e-08,1,3.766541203799123e-08,0,3.766541203799123e-08,0.01284294290029955,3.766541203799123e-08,0.9143501962637729,3.766541203799123e-08,-0.06774077137626545,3.766541203799123e-08,0.05361777671027951
3.766721949658796e-08,0,3.766721949658796e-08,1,3.766721949658796e-08,0,3.766721949658796e-08,0.01218822683424177,3.766721949658796e-08,0.9247213288719068,3.766721949658796e-08,-0.07031625150357593,3.766721949658796e-08,0.0241157578376192
3.766850351906494e-08,0,3.766850351906494e-08,1,3.766850351906494e-08,0,3.766850351906494e-08,0.01148195030664604,3.766850351906494e-08,0.9313128650464629,3.766850351906494e-08,-0.06479064479941028,3.766850351906494e-08,0.01422576218495181
3.766995898103893e-08,0,3.766995898103893e-08,1,3.766995898103893e-08,0,3.766995898103893e-08,0.01044866911978926,3.766995898103893e-08,0.938078393277063,3.766995898103893e-08,-0.03788359406985955,3.766995898103893e-08,0.008421943170916008
3.767128230029675e-08,0,3.767128230029675e-08,1,3.767128230029675e-08,0,3.767128230029675e-08,0.009371571064893973,3.767128230029675e-08,0.9436447606479682,3.767128230029675e-08,0.01176163557708837,3.767128230029675e-08,0.005582821564505552
3.767316387501052e-08,0,3.767316387501052e-08,1,3.767316387501052e-08,0,3.767316387501052e-08,0.007796635343723126,3.767316387501052e-08,0.9507387121409479,3.767316387501052e-08,0.1162791823311572,3.767316387501052e-08,0.003392993337014553
3.767535015807702e-08,0,3.767535015807702e-08,1,3.767535015807702e-08,0,3.767535015807702e-08,0.006093076733359304,3.767535015807702e-08,0.9579515328006748,3.767535015807702e-08,0.2659289072857361,3.767535015807702e-08,0.002132368851763925
3.767716875524768e-08,0,3.767716875524768e-08,1,3.767716875524768e-08,0,3.767716875524768e-08,0.004869384267522241,3.767716875524768e-08,0.9632112030162671,3.767716875524768e-08,0.398580312871724,3.767716875524768e-08,0.001539452232426396
3.767915742271524e-08,0,3.767915742271524e-08,1,3.767915742271524e-08,0,3.767915742271524e-08,0.003762701671919733,3.767915742271524e-08,0.9682589687729972,3.767915742271524e-08,0.5412468579066868,3.767915742271524e-08,0.001108161205436239
3.76814093772572e-08,0,3.76814093772572e-08,1,3.76814093772572e-08,0,3.76814093772572e-08,0.002778245920667092,3.76814093772572e-08,0.9731590836990216,3.76814093772572e-08,0.6861701098876655,3.76814093772572e-08,0.0007785973664571289
3.768367556547918e-08,0,3.768367556547918e-08,1,3.768367556547918e-08,0,3.768367556547918e-08,0.002033282662243028,3.768367556547918e-08,0.9772977395095058,3.768367556547918e-08,0.7937301780958976,3.768367556547918e-08,0.0005520594843714859
3.768574975899201e-08,0,3.768574975899201e-08,1,3.768574975899201e-08,0,3.768574975899201e-08,0.00152239156715977,3.768574975899201e-08,0.9804653974952241,3.768574975899201e-08,0.8557378780094477,3.768574975899201e-08,0.0004058432951203599
3.768795062355792e-08,0,3.768795062355792e-08,1,3.768795062355792e-08,0,3.768795062355792e-08,0.00111690900738951,3.768795062355792e-08,0.9832724844505728,3.768795062355792e-08,0.8995371971169047,3.768795062355792e-08,0.0002933152830692155
3.769013881201269e-08,0,3.769013881201269e-08,1,3.769013881201269e-08,0,3.769013881201269e-08,0.0008195542237307476,3.769013881201269e-08,0.9855954436942268,3.769013881201269e-08,0.9297074356683992,3.769013881201269e-08,0.0002131566119676786
3.769279469799206e-08,0,3.769279469799206e-08,1,3.769279469799206e-08,0,3.769279469799206e-08,0.0005617090277713428,3.769279469799206e-08,0.9879140574376591,3.769279469799206e-08,0.9543217199231908,3.769279469799206e-08,0.0001444685251015117
3.769626986147182e-08,0,3.769626986147182e-08,1,3.769626986147182e-08,0,3.769626986147182e-08,0.0003399006571880852,3.769626986147182e-08,0.990300349918619,3.769626986147182e-08,0.9741202214008605,3.769626986147182e-08,8.682841329070354e-05
3.770028997487786e-08,0,3.770028997487786e-08,1,3.770028997487786e-08,0,3.770028997487786e-08,0.0001893471455343492,3.770028997487786e-08,0.9923702875828067,3.770028997487786e-08,0.9867045804932545,3.770028997487786e-08,4.777372211803043e-05
3.770516517002301e-08,0,3.770516517002301e-08,1,3.770516517002301e-08,0,3.770516517002301e-08,9.328354143801916e-05,3.770516517002301e-08,0.9941687000282693,3.770516517002301e-08,0.9941311934587531,3.770516517002301e-08,2.326887332499665e-05
3.771110341673884e-08,0,3.771110341673884e-08,1,3.771110341673884e-08,0,3.771110341673884e-08,4.009785765115482e-05,3.771110341673884e-08,0.995640013894598,3.771110341673884e-08,0.9978958083633136,3.771110341673884e-08,9.232720041840766e-06
3.771854942239046e-08,0,3.771854942239046e-08,1,3.771854942239046e-08,0,3.771854942239046e-08,1.397502263169894e-05,3.771854942239046e-08,0.9967854197304076,3.771854942239046e-08,0.9994579348127044,3.771854942239046e-08,2.838967609595064e-06
3.772851317545084e-08,0,3.772851317545084e-08,1,3.772851317545084e-08,0,3.772851317545084e-08,4.264055095258503e-06,3.772851317545084e-08,0.9976480322879941,3.772851317545084e-08,0.999936336466791,3.772851317545084e-08,2.97176417416356e-07
3.774269918843605e-08,0,3.774269918843605e-08,1,3.774269918843605e-08,0,3.774269918843605e-08,1.574046154815014e-06,3.774269918843605e-08,0.9982688110927701,3.774269918843605e-08,1.000003717254164,3.774269918843605e-08,-3.897630663834703e-08
3.776529479125969e-08,0,3.776529479125969e-08,1,3.776529479125969e-08,0,3.776529479125969e-08,1.201937429445713e-06,3.776529479125969e-08,0.9987392043449907,3.776529479125969e-08,0.9999991083490402,3.776529479125969e-08,-1.939494995901539e-07
3.780788804946164e-08,0,3.780788804946164e-08,1,3.780788804946164e-08,0,3.780788804946164e-08,4.799386288728379e-07,3.780788804946164e-08,0.9991575875300893,3.780788804946164e-08,1.000000614651143,3.780788804946164e-08,-3.540708970886557e-08
3.786725835859103e-08,0,3.786725835859103e-08,1,3.786725835859103e-08,0,3.786725835859103e-08,3.982829924213836e-07,3.786725835859103e-08,0.999433285408877,3.786725835859103e-08,1.000000117164238,3.786725835859103e-08,-1.955240232340808e-07
3.794531564966318e-08,0,3.794531564966318e-08,1,3.794531564966318e-08,0,3.794531564966318e-08,5.383880648110138e-08,3.794531564966318e-08,0.9996099666381743,3.794531564966318e-08,1.000000193008716,3.794531564966318e-08,-3.486558675792416e-08
3.804662664380426e-08,0,3.804662664380426e-08,1,3.804662664380426e-08,0,3.804662664380426e-08,1.693613167057268e-07,3.804662664380426e-08,0.9997254312143179,3.804662664380426e-08,1.000000379750071,3.804662664380426e-08,-1.959645870919704e-07
3.81849050985172e-08,0,3.81849050985172e-08,1,3.81849050985172e-08,0,3.81849050985172e-08,-6.692865124463166e-08,3.81849050985172e-08,0.9998076700369244,3.81849050985172e-08,1.000000041534362,3.81849050985172e-08,-3.459412093252635e-08
3.837460318705912e-08,0,3.837460318705912e-08,1,3.837460318705912e-08,0,3.837460318705912e-08,1.00302053449408e-07,3.837460318705912e-08,0.9998645556633349,3.837460318705912e-08,1.000000474442153,3.837460318705912e-08,-1.961583479912726e-07
3.863589001623001e-08,0,3.863589001623001e-08,1,3.863589001623001e-08,0,3.863589001623001e-08,-1.039247815971809e-07,3.863589001623001e-08,0.9999052392117121,3.863589001623001e-08,0.999999978721107,3.863589001623001e-08,-3.446202433843556e-08
3.899444051453156e-08,0,3.899444051453156e-08,1,3.899444051453156e-08,0,3.899444051453156e-08,7.920219326109586e-08,3.899444051453156e-08,0.9999330798054039,3.899444051453156e-08,1.000000512194741,3.899444051453156e-08,-1.962522775953926e-07
3.948867688806285e-08,0,3.948867688806285e-08,1,3.948867688806285e-08,0,3.948867688806285e-08,-1.151100031312961e-07,3.948867688806285e-08,0.9999531814518416,3.948867688806285e-08,0.9999999467740015,3.948867688806285e-08,-3.43954033764307e-08
3.999999999999999e-08,0,3.999999999999999e-08,1,3.999999999999999e-08,0,3.999999999999999e-08,7.305478586502045e-08,3.999999999999999e-08,0.9999640756406385,3.999999999999999e-08,1.000000528867889,3.999999999999999e-08,-1.96306517517316e-07
4.000004882812499e-08,0,4.000004882812499e-08,1,4.000004882812499e-08,0.0009765624998036179,4.000004882812499e-08,9.944074951214632e-07,4.000004882812499e-08,0.9999764543340066,4.000004882812499e-08,1.000286195208258,4.000004882812499e-08,3.135010911294102e-07
4.000014648437498e-08,0,4.000014648437498e-08,1,4.000014648437498e-08,0.002929687499675552,4.000014648437498e-08,3.150875900196119e-06,4.000014648437498e-08,1.000001664983065,4.000014648437498e-08,1.000880186377254,4.000014648437498e-08,1.217325610162835e-06
4.000034179687497e-08,0,4.000034179687497e-08,1,4.000034179687497e-08,0.006835937499419419,4.000034179687497e-08,6.77688726771498e-06,4.000034179687497e-08,1.000047140176126,4.000034179687497e-08,1.002043144410249,4.000034179687497e-08,2.711992147145203e-06
4.000073242187495e-08,0,4.000073242187495e-08,1,4.000073242187495e-08,0.01464843749890715,4.000073242187495e-08,1.138408658753514e-05,4.000073242187495e-08,1.000121147603843,4.000073242187495e-08,1.004255763212926,4.000073242187495e-08,4.623097780161865e-06
4.000151367187489e-08,0,4.000151367187489e-08,1,4.000151367187489e-08,0.03027343749788262,4.000151367187489e-08,1.398576169601544e-05,4.000151367187489e-08,1.00021871936509,4.000151367187489e-08,1.008260427788793,4.000151367187489e-08,5.601681109932712e-06
4.000307617187479e-08,0,4.000307617187479e-08,1,4.000307617187479e-08,0.06152343749583356,4.000307617187479e-08,8.112777566420993e-06,4.000307617187479e-08,1.000296350640199,4.000307617187479e-08,1.014778265063432,4.000307617187479e-08,2.856221433665808e-06
4.000620117187459e-08,0,4.000620117187459e-08,1,4.000620117187459e-08,0.1240234374917354,4.000620117187459e-08,-4.777304142253685e-06,4.000620117187459e-08,1.000279723239459,4.000620117187459e-08,1.023576374788965,4.000620117187459e-08,-2.613535660197908e-06
4.001082170118757e-08,0,4.001082170118757e-08,1,4.001082170118757e-08,0.2164340237514055,4.001082170118757e-08,-5.458092487752047e-06,4.001082170118757e-08,1.00020480261549,4.001082170118757e-08,1.031002263329912,4.001082170118757e-08,-2.150849454053928e-06
4.001658323274414e-08,0,4.001658323274414e-08,1,4.001658323274414e-08,0.3316646548828396,4.001658323274414e-08,4.29075320078908e-07,4.001658323274414e-08,1.000191147556068,4.001658323274414e-08,1.037653888210673,4.001658323274414e-08,4.303898942134533e-07
4.002348767286374e-08,0,4.002348767286374e-08,1,4.002348767286374e-08,0.4697534572748469,4.002348767286374e-08,1.353671489083781e-06,4.002348767286374e-08,1.000364213591857,4.002348767286374e-08,1.046220432070887,4.002348767286374e-08,3.461051092286029e-07
4.002746853716971e-08,0,4.002746853716971e-08,1,4.002746853716971e-08,0.5493707433941575,4.002746853716971e-08,-7.734244111711999e-06,4.002746853716971e-08,1.000565273451085,4.002746853716971e-08,1.045133887205108,4.002746853716971e-08,-3.243212406859583e-06
4.003076839532936e-08,0,4.003076839532936e-08,1,4.003076839532936e-08,0.6153679065872419,4.003076839532936e-08,-2.103269546252761e-05,4.003076839532936e-08,1.00077963669037,4.003076839532936e-08,1.026803631069346,4.003076839532936e-08,-8.060307180018351e-06
4.003481475375731e-08,0,4.003481475375731e-08,1,4.003481475375731e-08,0.6962950751461755,4.003481475375731e-08,-3.928246540824402e-05,4.003481475375731e-08,1.000765808767501,4.003481475375731e-08,0.9588878925438634,4.003481475375731e-08,-1.44054650981891e-05
4.003819509441482e-08,0,4.003819509441482e-08,1,4.003819509441482e-08,0.7639018882962939,4.003819509441482e-08,-5.241743091899366e-05,4.003819509441482e-08,1.000360655653679,4.003819509441482e-08,0.8503416807737898,4.003819509441482e-08,-1.865834402724808e-05
4.004194132793587e-08,0,4.004194132793587e-08,1,4.004194132793587e-08,0.8388265587173076,4.004194132793587e-08,-6.997726772035572e-05,4.004194132793587e-08,0.9992534361845443,4.004194132793587e-08,0.6668525376605247,4.004194132793587e-08,-2.464935506351085e-05
4.004589805297227e-08,0,4.004589805297227e-08,1,4.004589805297227e-08,0.9179610594453805,4.004589805297227e-08,-0.0001153111235183064,4.004589805297227e-08,0.9969212651322171,4.004589805297227e-08,0.4167316151282429,4.004589805297227e-08,-4.150114763882882e-05
4.004794902648613e-08,0,4.004794902648613e-08,1,4.004794902648613e-08,0.9589805297225292,4.004794902648613e-08,-0.0001610180443757106,4.004794902648613e-08,0.9945587538035268,4.004794902648613e-08,0.2887618600251314,4.004794902648613e-08,-5.87703306762519e-05
4.004999999999999e-08,0,4.004999999999999e-08,1,4.004999999999999e-08,0.9999999999998104,4.004999999999999e-08,-0.0002074071372583805,4.004999999999999e-08,0.9912917065671634,4.004999999999999e-08,0.2010136626545353,4.004999999999999e-08,-7.560441347672933e-05
4.005002626931376e-08,0,4.005002626931376e-08,1,4.005002626931376e-08,1,4.005002626931376e-08,-0.0002081503160425787,4.005002626931376e-08,0.9912360233194795,4.005002626931376e-08,0.2001176426014095,4.005002626931376e-08,-7.588095288113791e-05
4.00500788079413e-08,0,4.00500788079413e-08,1,4.00500788079413e-08,1,4.00500788079413e-08,-0.0002096970240713725,4.00500788079413e-08,0.9911233137195311,4.00500788079413e-08,0.1983301027935981,4.00500788079413e-08,-7.643927801097293e-05
4.005010507725507e-08,0,4.005010507725507e-08,1,4.005010507725507e-08,1,4.005010507725507e-08,-0.0002104306815635061,4.005010507725507e-08,0.9910671059571508,4.005010507725507e-08,0.1974502849015924,4.005010507725507e-08,-7.669896658322483e-05
4.005015761588261e-08,0,4.005015761588261e-08,1,4.005015761588261e-08,1,4.005015761588261e-08,-0.0002117434212876921,4.005015761588261e-08,0.9909554725471255,4.005015761588261e-08,0.1957165818576114,4.005015761588261e-08,-7.716445951152267e-05
4.005026269313769e-08,0,4.005026269313769e-08,1,4.005026269313769e-08,1,4.005026269313769e-08,-0.0002139146063042615,4.005026269313769e-08,0.9907346533048996,4.005026269313769e-08,0.1923481629039522,4.005026269313769e-08,-7.791251567029391e-05
4.005047284764785e-08,0,4.005047284764785e-08,1,4.005047284764785e-08,1,4.005047284764785e-08,-0.0002163253500313647,4.005047284764785e-08,0.9903044214606226,4.005047284764785e-08,0.1859889268648057,4.005047284764785e-08,-7.863666900057384e-05
4.005089315666817e-08,0,4.005089315666817e-08,1,4.005089315666817e-08,1,4.005089315666817e-08,-0.0002134763776460333,4.005089315666817e-08,0.9894959451066451,4.005089315666817e-08,0.1745651901780922,4.005089315666817e-08,-7.693377636886738e-05
4.005173377470881e-08,0,4.005173377470881e-08,1,4.005173377470881e-08,1,4.005173377470881e-08,-0.0001747760293664897,4.005173377470881e-08,0.9881143387821347,4.005173377470881e-08,0.1555420809710639,4.005173377470881e-08,-5.985524272177732e-05
4.005320008957295e-08,0,4.005320008957295e-08,1,4.005320008957295e-08,1,4.005320008957295e-08,2.009605511270651e-05,4.005320008957295e-08,0.9864456081079179,4.005320008957295e-08,0.1294049649634552,4.005320008957295e-08,2.154517034516013e-05
4.005489826340009e-08,0,4.005489826340009e-08,1,4.005489826340009e-08,1,4.005489826340009e-08,0.0005562568986789993,4.005489826340009e-08,0.9854727517359639,4.005489826340009e-08,0.1049216848173154,4.005489826340009e-08,0.0002517784290060294
4.005666107966173e-08,0,4.005666107966173e-08,1,4.005666107966173e-08,1,4.005666107966173e-08,0.001295995669300545,4.005666107966173e-08,0.9852162960793229,4.005666107966173e-08,0.08348971830317407,4.005666107966173e-08,0.0005053929715610902
4.005861608284552e-08,0,4.005861608284552e-08,1,4.005861608284552e-08,1,4.005861608284552e-08,0.002271046801842506,4.005861608284552e-08,0.9854952125403059,4.005861608284552e-08,0.06380894650668945,4.005861608284552e-08,0.0008695200611327455
4.006080485821832e-08,0,4.006080485821832e-08,1,4.006080485821832e-08,1,4.006080485821832e-08,0.003268535071513654,4.006080485821832e-08,0.98626270986808,4.006080485821832e-08,0.04667228663273199,4.006080485821832e-08,0.00119669888010773
4.006360158628018e-08,0,4.006360158628018e-08,1,4.006360158628018e-08,1,4.006360158628018e-08,0.004536820336642288,4.006360158628018e-08,0.9876336712108842,4.006360158628018e-08,0.03115629600103732,4.006360158628018e-08,0.001567769616849385
4.006673317917064e-08,0,4.006673317917064e-08,1,4.006673317917064e-08,1,4.006673317917064e-08,0.006899972035016621,4.006673317917064e-08,0.9893936187740925,4.006673317917064e-08,0.02014713352669985,4.006673317917064e-08,0.002256016728805801
4.007046806673219e-08,0,4.007046806673219e-08,1,4.007046806673219e-08,1,4.007046806673219e-08,0.004257755443118953,4.007046806673219e-08,0.9914567506367226,4.007046806673219e-08,0.01261704619289396,4.007046806673219e-08,0.0004392081320185917
4.007361946132925e-08,0,4.007361946132925e-08,1,4.007361946132925e-08,1,4.007361946132925e-08,-0.01007676895024368,4.007361946132925e-08,0.9929531099426293,4.007361946132925e-08,0.009061762637498541,4.007361946132925e-08,-0.006953826188244079
4.007584838445579e-08,0,4.007584838445579e-08,1,4.007584838445579e-08,1,4.007584838445579e-08,-0.02503001296930062,4.007584838445579e-08,0.9938314202534364,4.007584838445579e-08,0.007431519998231198,4.007584838445579e-08,-0.01378472605603141
4.007811772488774e-08,0,4.007811772488774e-08,1,4.007811772488774e-08,1,4.007811772488774e-08,-0.03793384735847825,4.007811772488774e-08,0.9945979795165376,4.007811772488774e-08,0.006224726408932965,4.007811772488774e-08,-0.01998340687632064
4.008078692699129e-08,0,4.008078692699129e-08,1,4.008078692699129e-08,1,4.008078692699129e-08,-0.0473203018070459,4.008078692699129e-08,0.9953739215861155,4.008078692699129e-08,0.005201531820524737,4.008078692699129e-08,-0.02868979088884941
4.008309920079037e-08,0,4.008309920079037e-08,1,4.008309920079037e-08,1,4.008309920079037e-08,-0.05044497619141567,4.008309920079037e-08,0.9959595772332946,4.008309920079037e-08,0.004547078357871701,4.008309920079037e-08,-0.04103767037119451
4.008597781165076e-08,0,4.008597781165076e-08,1,4.008597781165076e-08,1,4.008597781165076e-08,-0.04846405342229395,4.008597781165076e-08,0.996602128625572,4.008597781165076e-08,0.003930069648799642,4.008597781165076e-08,-0.06847125992918573
4.008897626535623e-08,0,4.008897626535623e-08,1,4.008897626535623e-08,1,4.008897626535623e-08,-0.04009141541235866,4.008897626535623e-08,0.9971798278596372,4.008897626535623e-08,0.003445195316905914,4.008897626535623e-08,-0.06953501027154167
4.009109195075736e-08,0,4.009109195075736e-08,1,4.009109195075736e-08,1,4.009109195075736e-08,-0.03210233568389576,4.009109195075736e-08,0.9975336015356184,4.009109195075736e-08,0.003171643428116059,4.009109195075736e-08,0.01421823455473392
4.009261070080132e-08,0,4.009261070080132e-08,1,4.009261070080132e-08,1,4.009261070080132e-08,-0.02655459362738387,4.009261070080132e-08,0.9977593734751945,4.009261070080132e-08,0.002999572263693312,4.009261070080132e-08,0.14870565015716
4.009408557463966e-08,0,4.009408557463966e-08,1,4.009408557463966e-08,1,4.009408557463966e-08,-0.021604778499475,4.009408557463966e-08,0.9979579017197668,4.009408557463966e-08,0.00285029408913366,4.009408557463966e-08,0.3265228612020922
4.0095799641869e-08,0,4.0095799641869e-08,1,4.0095799641869e-08,1,4.0095799641869e-08,-0.01691174870014413,4.0095799641869e-08,0.9981645273428111,4.0095799641869e-08,0.002692551540826311,4.0095799641869e-08,0.5632632407327224
4.009715402115198e-08,0,4.009715402115198e-08,1,4.009715402115198e-08,1,4.009715402115198e-08,-0.01424321200847597,4.009715402115198e-08,0.9983108375904298,4.009715402115198e-08,0.002580348687616568,4.009715402115198e-08,0.7479936172595441
4.009842470053904e-08,0,4.009842470053904e-08,1,4.009842470053904e-08,1,4.009842470053904e-08,-0.01278982737807652,4.009842470053904e-08,0.9984352709091479,4.009842470053904e-08,0.002481694778739622,4.009842470053904e-08,0.8796181241066418
4.009942320711313e-08,0,4.009942320711313e-08,1,4.009942320711313e-08,1,4.009942320711313e-08,-0.0122767278708269,4.009942320711313e-08,0.9985251170383412,4.009942320711313e-08,0.002410115693774992,4.009942320711313e-08,0.9310184737545324
4.010040566860521e-08,0,4.010040566860521e-08,1,4.010040566860521e-08,1,4.010040566860521e-08,-0.01181962307860933,4.010040566860521e-08,0.9986071636397984,4.010040566860521e-08,0.002342751902981117,4.010040566860521e-08,0.9544754452455064
4.010140104576572e-08,0,4.010140104576572e-08,1,4.010140104576572e-08,1,4.010140104576572e-08,-0.01114681478321512,4.010140104576572e-08,0.9986852639875036,4.010140104576572e-08,0.002279205570285165,4.010140104576572e-08,0.9681903979674225
4.010237481571982e-08,0,4.010237481571982e-08,1,4.010237481571982e-08,1,4.010237481571982e-08,-0.01031002713929151,4.010237481571982e-08,0.9987568448634173,4.010237481571982e-08,0.002218936766368229,4.010237481571982e-08,0.9768785328669402
4.010382716179686e-08,0,4.010382716179686e-08,1,4.010382716179686e-08,1,4.010382716179686e-08,-0.008898862203075144,4.010382716179686e-08,0.9988556858328589,4.010382716179686e-08,0.002135884352177415,4.010382716179686e-08,0.9850806108172725
4.010585937727558e-08,0,4.010585937727558e-08,1,4.010585937727558e-08,1,4.010585937727558e-08,-0.006928283415190555,4.010585937727558e-08,0.9989787063286563,4.010585937727558e-08,0.002027669007917952,4.010585937727558e-08,0.9914606831520234
4.01085454981583e-08,0,4.01085454981583e-08,1,4.01085454981583e-08,1,4.01085454981583e-08,-0.004748585861142669,4.01085454981583e-08,0.9991166715184264,4.01085454981583e-08,0.001900719003415491,4.01085454981583e-08,0.9956298360047109
4.011207821853875e-08,0,4.011207821853875e-08,1,4.011207821853875e-08,1,4.011207821853875e-08,-0.002825450760157443,4.011207821853875e-08,0.9992611075115027,4.011207821853875e-08,0.001753456003902965,4.011207821853875e-08,0.998083937598352
4.011643403077103e-08,0,4.011643403077103e-08,1,4.011643403077103e-08,1,4.011643403077103e-08,-0.00157926626903278,4.011643403077103e-08,0.9993941516298701,4.011643403077103e-08,0.001600008291476283,4.011643403077103e-08,0.9992835582837352
4.012150754377578e-08,0,4.012150754377578e-08,1,4.012150754377578e-08,1,4.012150754377578e-08,-0.000958831034409476,4.012150754377578e-08,0.9995043795453465,4.012150754377578e-08,0.001449212479217786,4.012150754377578e-08,0.9997589830999333
4.012787576556631e-08,0,4.012787576556631e-08,1,4.012787576556631e-08,1,4.012787576556631e-08,-0.0006509995522933443,4.012787576556631e-08,0.9995988625792604,4.012787576556631e-08,0.001295094447917368,4.012787576556631e-08,0.9999231878173773
4.013658391484298e-08,0,4.013658391484298e-08,1,4.013658391484298e-08,1,4.013658391484298e-08,-0.0004757999408864931,4.013658391484298e-08,0.9996806332874716,4.013658391484298e-08,0.00112697581237801,4.013658391484298e-08,0.9999696711767762
4.014993234320707e-08,0,4.014993234320707e-08,1,4.014993234320707e-08,1,4.014993234320707e-08,-0.0003420344166658964,4.014993234320707e-08,0.9997514354129157,4.014993234320707e-08,0.0009370141169766928,4.014993234320707e-08,0.999983260321626
4.017279357502247e-08,0,4.017279357502247e-08,1,4.017279357502247e-08,1,4.017279357502247e-08,-0.0002264808921839466,4.017279357502247e-08,0.9998115023515797,4.017279357502247e-08,0.0007403729741015083,4.017279357502247e-08,0.999992336871369
4.020413795350577e-08,0,4.020413795350577e-08,1,4.020413795350577e-08,1,4.020413795350577e-08,-0.000152509427931097,4.020413795350577e-08,0.9998514310947213,4.020413795350577e-08,0.0005347330448212146,4.020413795350577e-08,0.9999958769984848
4.024538639705803e-08,0,4.024538639705803e-08,1,4.024538639705803e-08,1,4.024538639705803e-08,-0.0001047778919715855,4.024538639705803e-08,0.999883277093144,4.024538639705803e-08,0.0004156772283755117,4.024538639705803e-08,0.9999981827596383
4.029918385734746e-08,0,4.029918385734746e-08,1,4.029918385734746e-08,1,4.029918385734746e-08,-7.34820513378825e-05,4.029918385734746e-08,0.9999056742460134,4.029918385734746e-08,0.0002990623969706147,4.029918385734746e-08,0.9999988082457272
4.037225905314042e-08,0,4.037225905314042e-08,1,4.037225905314042e-08,1,4.037225905314042e-08,-5.165329956747184e-05,4.037225905314042e-08,0.9999244841244066,4.037225905314042e-08,0.0002279899883672246,4.037225905314042e-08,0.99999964590432
4.04713402821263e-08,0,4.04713402821263e-08,1,4.04713402821263e-08,1,4.04713402821263e-08,-3.63407598377449e-05,4.04713402821263e-08,0.9999378962314907,4.04713402821263e-08,0.0001591615977702571,4.04713402821263e-08,0.9999995975663408
4.060667769273187e-08,0,4.060667769273187e-08,1,4.060667769273187e-08,1,4.060667769273187e-08,-2.574426841448713e-05,4.060667769273187e-08,0.9999494292167399,4.060667769273187e-08,0.0001203629682190707,4.060667769273187e-08,1.000000052671147
4.079021314111286e-08,0,4.079021314111286e-08,1,4.079021314111286e-08,1,4.079021314111286e-08,-1.816081612010824e-05,4.079021314111286e-08,0.9999576022289779,4.079021314111286e-08,8.119726320545979e-05,4.079021314111286e-08,0.999999816901486
4.100000000000001e-08,0,4.100000000000001e-08,1,4.100000000000001e-08,1,4.100000000000001e-08,-1.371210526298446e-05,4.100000000000001e-08,0.9999642363912641,4.100000000000001e-08,6.561014892251756e-05,4.100000000000001e-08,1.000000159271588
4.100039062500001e-08,0,4.100039062500001e-08,0.99609374999995,4.100039062500001e-08,1,4.100039062500001e-08,-5.914145759669044e-05,4.100039062500001e-08,0.9996640644989728,4.100039062500001e-08,5.398245301930027e-05,4.100039062500001e-08,0.9999989047080995
4.100117187500001e-08,0,4.100117187500001e-08,0.9882812499999329,4.100117187500001e-08,1,4.100117187500001e-08,-0.0001144251215002968,4.100117187500001e-08,0.9991043636117329,4.100117187500001e-08,2.86360990671099e-05,4.100117187500001e-08,0.9999981474320424
4.100273437500002e-08,0,4.100273437500002e-08,0.9726562499998986,4.100273437500002e-08,1,4.100273437500002e-08,-0.0001579103897323082,4.100273437500002e-08,0.9981872523922386,4.100273437500002e-08,-1.63264507399705e-05,4.100273437500002e-08,0.9999991177557903
4.100585937500002e-08,0,4.100585937500002e-08,0.9414062499998301,4.100585937500002e-08,1,4.100585937500002e-08,-0.0001172754325653485,4.100585937500002e-08,0.9968989307066221,4.100585937500002e-08,-4.016111452174542e-05,4.100585937500002e-08,1.000001380770561
4.101195331695475e-08,0,4.101195331695475e-08,0.8804668304525463,4.101195331695475e-08,1,4.101195331695475e-08,-4.276910974728148e-05,4.101195331695475e-08,0.995450207598542,4.101195331695475e-08,-2.600861310434306e-06,4.101195331695475e-08,1.000000266881025
