/a X,/a Y,/b X,/b Y,/output X,/output Y
5.151218440687334e-09,1,5.151218440687334e-09,1,5.151218440687334e-09,1.000000047293979
5.196575910042553e-09,1,5.196575910042553e-09,1,5.196575910042553e-09,0.9999999398257109
5.287290848752992e-09,1,5.287290848752992e-09,1,5.287290848752992e-09,0.9999999708368505
5.468720726173869e-09,1,5.468720726173869e-09,1,5.468720726173869e-09,0.9999999712680042
5.831580481015624e-09,1,5.831580481015624e-09,1,5.831580481015624e-09,0.999999956588848
6.557299990699134e-09,1,6.557299990699134e-09,1,6.557299990699134e-09,0.9999999780484049
7.499999999999999e-09,1,7.499999999999999e-09,1,7.499999999999999e-09,0.999999952697068
7.500585937499999e-09,0.9960937500000024,7.500585937499999e-09,1,7.500585937499999e-09,0.9999574474361287
7.501757812499998e-09,0.9882812500000074,7.501757812499998e-09,1,7.501757812499998e-09,0.9999121549755515
7.504101562499997e-09,0.9726562500000172,7.504101562499997e-09,1,7.504101562499997e-09,0.9999326112993708
7.508789062499994e-09,0.941406250000037,7.508789062499994e-09,1,7.508789062499994e-09,0.9999940152775401
7.517695293511311e-09,0.882031376591255,7.517695293511311e-09,1,7.517695293511311e-09,0.9999950696567868
7.532316595947689e-09,0.7845560270153996,7.532316595947689e-09,1,7.532316595947689e-09,0.9999977219894934
7.561559200820446e-09,0.589605327863689,7.561559200820446e-09,1,7.561559200820446e-09,0.9999966180941894
7.571489555942414e-09,0.5234029603838997,7.571489555942414e-09,1,7.571489555942414e-09,1.000010389806075
7.578691296411112e-09,0.4753913572592495,7.578691296411112e-09,1,7.578691296411112e-09,1.000006368645185
7.585601993384851e-09,0.4293200441009881,7.585601993384851e-09,1,7.585601993384851e-09,1.000008587605307
7.59289249943687e-09,0.3807166704208641,7.59289249943687e-09,1,7.59289249943687e-09,1.000006895727831
7.599535385645185e-09,0.3364307623654305,7.599535385645185e-09,1,7.599535385645185e-09,1.000005868749395
7.603697593217831e-09,0.3086827118811197,7.603697593217831e-09,1,7.603697593217831e-09,1.000004334555989
7.606588101829989e-09,0.2894126544667345,7.606588101829989e-09,1,7.606588101829989e-09,1.000004114365055
7.610116017385621e-09,0.2658932174291857,7.610116017385621e-09,1,7.610116017385621e-09,1.000002604227976
7.613024667190769e-09,0.2465022187282017,7.613024667190769e-09,1,7.613024667190769e-09,1.000002158462563
7.617320238915588e-09,0.2178650738960763,7.617320238915588e-09,1,7.617320238915588e-09,1.000001489699347
7.620652894120013e-09,0.1956473725332455,7.620652894120013e-09,1,7.620652894120013e-09,1.00000103227444
7.625369860660785e-09,0.1642009289280965,7.625369860660785e-09,1,7.625369860660785e-09,1.000000652221479
7.631407147435138e-09,0.1239523504324057,7.631407147435138e-09,1,7.631407147435138e-09,1.00000031849794
7.640724045130227e-09,0.06183969913181853,7.640724045130227e-09,1,7.640724045130227e-09,1.000000143780573
7.649999999999999e-09,0,7.649999999999999e-09,1,7.649999999999999e-09,1.000000111151589
7.650289873589679e-09,0,7.650289873589679e-09,1,7.650289873589679e-09,1.000013966334047
7.650434810384518e-09,0,7.650434810384518e-09,1,7.650434810384518e-09,1.000020412069032
7.650724683974198e-09,0,7.650724683974198e-09,1,7.650724683974198e-09,1.000030474735194
7.651304431153557e-09,0,7.651304431153557e-09,1,7.651304431153557e-09,1.000042204799824
7.652463925512275e-09,0,7.652463925512275e-09,1,7.652463925512275e-09,1.000046894008999
7.653043672691634e-09,0,7.653043672691634e-09,1,7.653043672691634e-09,1.000044022376918
7.654203167050353e-09,0,7.654203167050353e-09,1,7.654203167050353e-09,1.000036170642271
7.656522155767789e-09,0,7.656522155767789e-09,1,7.656522155767789e-09,1.000021325531216
7.661160133202662e-09,0,7.661160133202662e-09,1,7.661160133202662e-09,1.000005478118609
7.670238623043262e-09,0,7.670238623043262e-09,1,7.670238623043262e-09,0.9999995365846855
7.68444376664692e-09,0,7.68444376664692e-09,1,7.68444376664692e-09,1.000000103246997
7.71268014079853e-09,0,7.71268014079853e-09,1,7.71268014079853e-09,0.9999998887783358
7.769152889101749e-09,0,7.769152889101749e-09,1,7.769152889101749e-09,1.000000031617832
7.882098385708187e-09,0,7.882098385708187e-09,1,7.882098385708187e-09,0.9999999133762454
8.107989378921064e-09,0,8.107989378921064e-09,1,8.107989378921064e-09,1.000000021288957
8.559771365346819e-09,0,8.559771365346819e-09,1,8.559771365346819e-09,0.9999999181224176
9.279885682673409e-09,0,9.279885682673409e-09,1,9.279885682673409e-09,1.000000018824297
1e-08,0,1e-08,1,1e-08,0.9999999199725523
1.0000390625e-08,0,1.0000390625e-08,0.9960937499999997,1.0000390625e-08,0.9998740022467574
1.0001171875e-08,0,1.0001171875e-08,0.9882812499999826,1.0001171875e-08,0.9996904769606226
1.000273437500001e-08,0,1.000273437500001e-08,0.9726562499999483,1.000273437500001e-08,0.9995923102295936
1.000585937500001e-08,0,1.000585937500001e-08,0.9414062499998798,1.000585937500001e-08,0.9997091686043962
1.001025353914502e-08,0,1.001025353914502e-08,0.8974646085498081,1.001025353914502e-08,0.9998638463950744
1.001804336056415e-08,0,1.001804336056415e-08,0.8195663943585192,1.001804336056415e-08,0.999898795185527
1.002908392769067e-08,0,1.002908392769067e-08,0.7091607230932739,1.002908392769067e-08,0.9998218578140998
1.004672457724738e-08,0,1.004672457724738e-08,0.5327542275262573,1.004672457724738e-08,0.9999911360014232
1.005304205564018e-08,0,1.005304205564018e-08,0.4695794435982362,1.005304205564018e-08,1.000808172524098
1.005896994205779e-08,0,1.005896994205779e-08,0.4103005794220832,1.005896994205779e-08,1.002700015690822
1.006615842645244e-08,0,1.006615842645244e-08,0.338415735475643,1.006615842645244e-08,1.007321702642833
1.007215126266813e-08,0,1.007215126266813e-08,0.2784873733187534,1.007215126266813e-08,1.014268896348024
1.007915676222804e-08,0,1.007915676222804e-08,0.2084323777196048,1.007915676222804e-08,1.039401049966118
1.008352411691285e-08,0,1.008352411691285e-08,0.1647588308714694,1.008352411691285e-08,1.070036932341049
1.008535045257654e-08,0,1.008535045257654e-08,0.1464954742346178,1.008535045257654e-08,1.072183363188136
1.008692456034353e-08,0,1.008692456034353e-08,0.1307543965647355,1.008692456034353e-08,1.049093125165057
1.008867738960297e-08,0,1.008867738960297e-08,0.1132261039702612,1.008867738960297e-08,0.9827466458344609
1.009046908156593e-08,0,1.009046908156593e-08,0.09530918434066415,1.009046908156593e-08,0.8684417715736881
1.009299069407501e-08,0,1.009299069407501e-08,0.07009305924994724,1.009299069407501e-08,0.6464009867598264
1.00950872693124e-08,0,1.00950872693124e-08,0.04912730687602607,1.00950872693124e-08,0.4326453229725467
1.00969359331568e-08,0,1.00969359331568e-08,0.0306406684320194,1.00969359331568e-08,0.2500426171651265
1.009857048797602e-08,0,1.009857048797602e-08,0.01429512023982427,1.009857048797602e-08,0.1243214601995403
1.009928524398801e-08,0,1.009928524398801e-08,0.007147560119920127,1.009928524398801e-08,0.08887528332375419
1.01e-08,0,1.01e-08,1.587618925213974e-14,1.01e-08,0.06431956850897119
1.010002233612537e-08,0,1.010002233612537e-08,0,1.010002233612537e-08,0.06370751824233649
1.010006700837612e-08,0,1.010006700837612e-08,0,1.010006700837612e-08,0.06250018750999371
1.010015635287762e-08,0,1.010015635287762e-08,0,1.010015635287762e-08,0.06016235154701784
1.010020102512837e-08,0,1.010020102512837e-08,0,1.010020102512837e-08,0.05902861354371691
1.010029036962987e-08,0,1.010029036962987e-08,0,1.010029036962987e-08,0.0568314518582144
1.010046905863287e-08,0,1.010046905863287e-08,0,1.010046905863287e-08,0.0527001474886234
1.010082643663887e-08,0,1.010082643663887e-08,0,1.010082643663887e-08,0.04538064297936406
1.010154119265088e-08,0,1.010154119265088e-08,0,1.010154119265088e-08,0.0338157101753474
1.010297070467488e-08,0,1.010297070467488e-08,0,1.010297070467488e-08,0.01908683758914783
1.010468889869125e-08,0,1.010468889869125e-08,0,1.010468889869125e-08,0.01019159996359091
1.010676505375377e-08,0,1.010676505375377e-08,0,1.010676505375377e-08,0.005364693118782409
1.01092502895734e-08,0,1.01092502895734e-08,0,1.01092502895734e-08,0.00295502195183316
1.011253984240347e-08,0,1.011253984240347e-08,0,1.011253984240347e-08,0.001569489153396314
1.011718242689373e-08,0,1.011718242689373e-08,0,1.011718242689373e-08,0.0007195294376896601
1.012356630001176e-08,0,1.012356630001176e-08,0,1.012356630001176e-08,0.0002309819108295857
1.013132852029865e-08,0,1.013132852029865e-08,0,1.013132852029865e-08,5.523419790512364e-05
1.014142846120437e-08,0,1.014142846120437e-08,0,1.014142846120437e-08,5.997572684072973e-06
1.015557026810042e-08,0,1.015557026810042e-08,0,1.015557026810042e-08,-3.122084838088935e-07
1.017849792406983e-08,0,1.017849792406983e-08,0,1.017849792406983e-08,1.897592931275085e-07
1.022261540818785e-08,0,1.022261540818785e-08,0,1.022261540818785e-08,-5.187895015968298e-08
1.031085037642389e-08,0,1.031085037642389e-08,0,1.031085037642389e-08,1.511252372328766e-07
1.048732031289596e-08,0,1.048732031289596e-08,0,1.048732031289596e-08,-4.19300715028686e-08
1.08402601858401e-08,0,1.08402601858401e-08,0,1.08402601858401e-08,1.4768111580926e-07
1.154613993172838e-08,0,1.154613993172838e-08,0,1.154613993172838e-08,-4.052647647818284e-08
1.274613993172838e-08,0,1.274613993172838e-08,0,1.274613993172838e-08,1.470176420181234e-07
1.394613993172838e-08,0,1.394613993172838e-08,0,1.394613993172838e-08,-4.006938559962132e-08
1.5e-08,0,1.5e-08,0,1.5e-08,1.465570308466618e-07
1.5000390625e-08,0.002604166666672377,1.5000390625e-08,0.003906249999992022,1.5000390625e-08,0.0002923217516975055
1.5001171875e-08,0.00781250000001713,1.5001171875e-08,0.01171875000000915,1.5001171875e-08,0.0007434521410280431
1.5002734375e-08,0.01822916666670664,1.5002734375e-08,0.02734375000004341,1.5002734375e-08,0.001113487355125081
1.500585937500001e-08,0.03906250000008565,1.500585937500001e-08,0.05859375000011193,1.500585937500001e-08,0.001021723495644512
1.5010787775494e-08,0.07191850329331921,1.5010787775494e-08,0.1078777549399623,1.5010787775494e-08,0.000458348255964287
1.501721022285671e-08,0.1147348190447633,1.501721022285671e-08,0.1721022285671284,1.501721022285671e-08,0.0002380886249176207
1.502598308794615e-08,0.1732205863076756,1.502598308794615e-08,0.2598308794614969,1.502598308794615e-08,0.0001928857382968183
1.503774788886151e-08,0.2516525924100947,1.503774788886151e-08,0.3774788886151256,1.503774788886151e-08,0.0002914122586442121
1.505532368074823e-08,0.3688245383215332,1.505532368074823e-08,0.5532368074822832,1.505532368074823e-08,-0.0004294615780857357
1.506209764955564e-08,0.4139843303709438,1.506209764955564e-08,0.6209764955563991,1.506209764955564e-08,-0.002555071835537462
1.506783665987823e-08,0.4522443991881998,1.506783665987823e-08,0.6783665987822831,1.506783665987823e-08,-0.006437197279807625
1.507398594027101e-08,0.4932396018067236,1.507398594027101e-08,0.7398594027100689,1.507398594027101e-08,-0.01480020385478263
1.507982646310586e-08,0.5321764207057512,1.507982646310586e-08,0.7982646310586102,1.507982646310586e-08,-0.0363117552899179
1.508597681865651e-08,0.5731787910433797,1.508597681865651e-08,0.8597681865650528,1.508597681865651e-08,-0.04596606638228319
1.508756645074284e-08,0.5837763382856006,1.508756645074284e-08,0.8756645074283842,1.508756645074284e-08,-0.01729019739455623
1.508895781736019e-08,0.5930521157345769,1.508895781736019e-08,0.8895781736018488,1.508895781736019e-08,0.04904684450813437
1.509042769706122e-08,0.6028513137414955,1.509042769706122e-08,0.9042769706122266,1.509042769706122e-08,0.1671509426714494
1.509240819281222e-08,0.6160546187481568,1.509240819281222e-08,0.9240819281222186,1.509240819281222e-08,0.3877051258245355
1.509413325049739e-08,0.6275550033159201,1.509413325049739e-08,0.9413325049738636,1.509413325049739e-08,0.6137520676624625
1.50956693664869e-08,0.6377957765793558,1.50956693664869e-08,0.9566936648690172,1.50956693664869e-08,0.8057079317257032
1.509690424580543e-08,0.6460283053695391,1.509690424580543e-08,0.9690424580542921,1.509690424580543e-08,0.9069698738163714
1.50978512560591e-08,0.6523417070606423,1.50978512560591e-08,0.9785125605909469,1.50978512560591e-08,0.9410931304443724
1.509904976754265e-08,0.6603317836177073,1.509904976754265e-08,0.9904976754265442,1.509904976754265e-08,0.9628751501289327
1.509952488377133e-08,0.663499225142212,1.509952488377133e-08,0.9952488377133014,1.509952488377133e-08,0.9683758528636741
1.51e-08,0.6666666666666947,1.51e-08,1,1.51e-08,0.9728726312966631
1.510001484738215e-08,0.6667656492143458,1.510001484738215e-08,1,1.510001484738215e-08,0.9729925562136287
1.510004454214645e-08,0.666963614309648,1.510004454214645e-08,1,1.510004454214645e-08,0.9732317823239651
1.510005938952859e-08,0.6670625968572992,1.510005938952859e-08,1,1.510005938952859e-08,0.9733505204933314
1.510008908429289e-08,0.6672605619526014,1.510008908429289e-08,1,1.510008908429289e-08,0.9735865326363484
1.510014847382148e-08,0.6676564921432059,1.510014847382148e-08,1,1.510014847382148e-08,0.9740514442579408
1.510026725287866e-08,0.6684483525244147,1.510026725287866e-08,1,1.510026725287866e-08,0.9749545150215793
1.510050481099302e-08,0.6700320732868326,1.510050481099302e-08,1,1.510050481099302e-08,0.976659248880513
1.510097992722175e-08,0.6731995148116682,1.510097992722175e-08,1,1.510097992722175e-08,0.9797072446283193
1.51019301596792e-08,0.6795343978613395,1.51019301596792e-08,1,1.51019301596792e-08,0.9846293205846347
1.51038306245941e-08,0.6922041639606821,1.51038306245941e-08,1,1.51038306245941e-08,0.9912043544200621
1.510675722754539e-08,0.7117148503025996,1.510675722754539e-08,1,1.510675722754539e-08,0.9963314483108748
1.510992681264904e-08,0.7328454176602861,1.510992681264904e-08,1,1.510992681264904e-08,0.9985588626894052
1.511363607093182e-08,0.757573806212174,1.511363607093182e-08,1,1.511363607093182e-08,0.9995548348535155
1.511813006767925e-08,0.7875337845283503,1.511813006767925e-08,1,1.511813006767925e-08,0.9999039216784198
1.512430882831411e-08,0.8287255220940796,1.512430882831411e-08,1,1.512430882831411e-08,0.99999260441799
1.513284745033511e-08,0.885649668900741,1.513284745033511e-08,1,1.513284745033511e-08,0.9999968567153161
1.514142372516755e-08,0.942824834450364,1.514142372516755e-08,1,1.514142372516755e-08,0.9999964094154631
1.515e-08,1,1.515e-08,1,1.515e-08,0.9999972032137786
1.515026800858851e-08,1,1.515026800858851e-08,1,1.515026800858851e-08,0.9999742619366091
1.515080402576554e-08,1,1.515080402576554e-08,1,1.515080402576554e-08,0.9999387726219913
1.515187606011959e-08,1,1.515187606011959e-08,1,1.515187606011959e-08,0.9999139320946732
1.51540201288277e-08,1,1.51540201288277e-08,1,1.51540201288277e-08,0.9999332342491192
1.515830826624391e-08,1,1.515830826624391e-08,1,1.515830826624391e-08,0.9999867425585002
1.516688454107633e-08,1,1.516688454107633e-08,1,1.516688454107633e-08,1.000003962139377
1.518262717431246e-08,1,1.518262717431246e-08,1,1.518262717431246e-08,0.9999976865398257
1.521411244078472e-08,1,1.521411244078472e-08,1,1.521411244078472e-08,1.000001723243372
1.527708297372923e-08,1,1.527708297372923e-08,1,1.527708297372923e-08,0.9999984315651048
1.540302403961827e-08,1,1.540302403961827e-08,1,1.540302403961827e-08,1.000001413738651
1.565490617139633e-08,1,1.565490617139633e-08,1,1.565490617139633e-08,0.9999985731423403
1.615867043495247e-08,1,1.615867043495247e-08,1,1.615867043495247e-08,1.000001345974807
1.716619896206474e-08,1,1.716619896206474e-08,1,1.716619896206474e-08,0.9999986063019259
1.836619896206474e-08,1,1.836619896206474e-08,1,1.836619896206474e-08,1.000001325891477
1.918309948103237e-08,1,1.918309948103237e-08,1,1.918309948103237e-08,0.9999986287202876
2e-08,1,2e-08,1,2e-08,1.00000129945411
2.0000390625e-08,1,2.0000390625e-08,0.9960937499999831,2.0000390625e-08,0.9998715251125403
2.000117187500001e-08,1,2.000117187500001e-08,0.988281249999966,2.000117187500001e-08,0.9997690896164386
2.000273437500001e-08,1,2.000273437500001e-08,0.9726562499999317,2.000273437500001e-08,0.9997348728226859
2.000585937500002e-08,1,2.000585937500002e-08,0.9414062499998632,2.000585937500002e-08,0.9998779980656259
2.001120665409856e-08,1,2.001120665409856e-08,0.8879334590143859,2.001120665409856e-08,0.9999855415739201
2.001907969439489e-08,1,2.001907969439489e-08,0.8092030560511169,2.001907969439489e-08,0.9999835179709401
2.00329817643159e-08,1,2.00329817643159e-08,0.6701823568409913,2.00329817643159e-08,1.00001888594934
2.004981560091411e-08,1,2.004981560091411e-08,0.5018439908589389,2.004981560091411e-08,1.000224949112978
2.006304376196739e-08,1,2.006304376196739e-08,0.3695623803260962,2.006304376196739e-08,1.00023030405396
2.007964754779245e-08,1,2.007964754779245e-08,0.2035245220755163,2.007964754779245e-08,0.9999908929744045
2.008982377389623e-08,1,2.008982377389623e-08,0.1017622610377165,2.008982377389623e-08,0.9999665236638606
2.01e-08,1,2.01e-08,0,2.01e-08,0.9999679922144186
2.010028088969754e-08,1,2.010028088969754e-08,0,2.010028088969754e-08,1.000032702003485
2.010084266909262e-08,1,2.010084266909262e-08,0,2.010084266909262e-08,1.000126031365748
2.010196622788279e-08,1,2.010196622788279e-08,0,2.010196622788279e-08,1.000194967997015
2.010421334546311e-08,1,2.010421334546311e-08,0,2.010421334546311e-08,0.9999908304383363
2.010870758062375e-08,1,2.010870758062375e-08,0,2.010870758062375e-08,0.9997896542865982
2.011490216389333e-08,1,2.011490216389333e-08,0,2.011490216389333e-08,0.9998013275619557
2.012376061202912e-08,1,2.012376061202912e-08,0,2.012376061202912e-08,0.9999056078471211
2.013481883996478e-08,1,2.013481883996478e-08,0,2.013481883996478e-08,0.9999587635708003
2.014961814921477e-08,1,2.014961814921477e-08,0,2.014961814921477e-08,0.9999804288421243
2.016931302449054e-08,1,2.016931302449054e-08,0,2.016931302449054e-08,0.9999900192721594
2.019594699889357e-08,1,2.019594699889357e-08,0,2.019594699889357e-08,0.9999948092687767
2.023160908982845e-08,1,2.023160908982845e-08,0,2.023160908982845e-08,0.999997548073895
2.02795223202046e-08,1,2.02795223202046e-08,0,2.02795223202046e-08,0.9999983566674991
2.034382111462538e-08,1,2.034382111462538e-08,0,2.034382111462538e-08,0.9999994780606934
2.043169896523949e-08,1,2.043169896523949e-08,0,2.043169896523949e-08,0.9999994303891964
2.054844702693915e-08,1,2.054844702693915e-08,0,2.054844702693915e-08,0.9999999353253484
2.071046516096819e-08,1,2.071046516096819e-08,0,2.071046516096819e-08,0.9999997573912789
2.092700954744815e-08,1,2.092700954744815e-08,0,2.092700954744815e-08,1.000000044234976
2.122636390278254e-08,1,2.122636390278254e-08,0,2.122636390278254e-08,0.9999998535973332
2.1636159936631e-08,1,2.1636159936631e-08,0,2.1636159936631e-08,1.000000067950896
2.20680799683155e-08,1,2.20680799683155e-08,0,2.20680799683155e-08,0.9999998844193214
2.25e-08,1,2.25e-08,0,2.25e-08,1.00000006499492
2.25005859375e-08,0.9960937499999805,2.25005859375e-08,0,2.25005859375e-08,0.999935741006643
2.25017578125e-08,0.9882812499999633,2.25017578125e-08,0,2.25017578125e-08,0.9998628478200401
2.250410156250001e-08,0.9726562499999291,2.250410156250001e-08,0,2.250410156250001e-08,0.9998973737702571
2.250878906250002e-08,0.9414062499998604,2.250878906250002e-08,0,2.250878906250002e-08,0.999947167497339
2.251816406250004e-08,0.8789062499997234,2.251816406250004e-08,0,2.251816406250004e-08,0.9999882605552689
2.253371484033051e-08,0.7752343977965788,2.253371484033051e-08,0,2.253371484033051e-08,0.9999680446298983
2.255962166626321e-08,0.602522224911906,2.255962166626321e-08,0,2.255962166626321e-08,0.9999223274911956
